x_t,y_t,x_t-1,y_t-1,a_x,a_y,direction
6.145464562639598727e-01,5.904749671409535994e-01,4.770631243062545823e-01,2.655076962357665327e-01,1.422472669712871118e+00,1.520134639093567053e+00,1.000000000000000000e+00
6.826561112603475312e-01,8.622329500681070735e-01,5.559044266983355076e-01,5.111506989810759016e-01,1.322002188268228240e+00,1.558023465902793836e+00,1.000000000000000000e+00
7.406134785239886220e-01,1.140102683594939270e+00,6.246377201047281780e-01,7.638618960721837992e-01,1.220167613212796542e+00,1.588489117702149400e+00,1.000000000000000000e+00
7.883352540012582566e-01,1.422594541034893689e+00,6.831257674954422932e-01,1.022256487607609232e+00,1.117497440002090725e+00,1.611529327771922038e+00,1.000000000000000000e+00
7.843723830043237699e-01,1.506594513042910810e+00,7.312845020526373974e-01,1.284949250827292611e+00,5.990641420948707996e-01,6.220935568023431284e-01,0.000000000000000000e+00
7.028652079246361373e-01,1.264646276582736206e+00,7.272853454722900679e-01,1.363061890806136267e+00,-1.787596806840391350e-01,-1.002682268365905349e+00,0.000000000000000000e+00
6.140836270003869890e-01,1.037051391051828642e+00,6.450318590939563279e-01,1.138071155257724065e+00,-2.517270795070892242e-01,-9.311341604329704813e-01,0.000000000000000000e+00
5.186094886545662419e-01,8.246447154657501333e-01,5.554373595905678362e-01,9.264277828908236145e-01,-3.188581300644443561e-01,-8.554244749528419067e-01,0.000000000000000000e+00
4.170460111946411863e-01,6.281697208468451921e-01,4.590890230148815254e-01,7.289081196988534961e-01,-3.799384774085272087e-01,-7.760087597648168689e-01,0.000000000000000000e+00
3.100143877992581620e-01,4.482766486032719877e-01,3.565955909750800346e-01,5.462035288205725481e-01,-4.347878209591755638e-01,-6.933517427593537397e-01,0.000000000000000000e+00
1.981503705721687492e-01,2.855211645425175249e-01,2.485839445354150190e-01,3.789186779933692573e-01,-4.832601244740781232e-01,-6.079248612557230924e-01,0.000000000000000000e+00
8.210085089727181540e-02,1.403635052827857943e-01,1.356956569924066269e-01,2.275702879033486559e-01,-5.252436531511794904e-01,-5.202038075134128858e-01,0.000000000000000000e+00
-3.747954699610074603e-02,1.316811146593346686e-02,1.858354291829060131e-02,9.258633842244945455e-02,-5.606608411206609466e-01,-4.306661021399114109e-01,0.000000000000000000e+00
-1.599318427500381889e-01,-9.579626010966281469e-02,-1.020917794643331905e-01,-2.569427247150166127e-02,-5.894679933539347383e-01,-3.397887067865076882e-01,0.000000000000000000e+00
-2.845960308442495590e-01,-1.863559555188433470e-01,-2.256652959178837292e-01,-1.270216244210139178e-01,-6.116548267524424265e-01,-2.480456871031803956e-01,0.000000000000000000e+00
-4.108143503230911597e-01,-2.584313860921038652e-01,-3.514709576556155346e-01,-2.112342344373118186e-01,-6.272438558757645888e-01,-1.559059364582824903e-01,0.000000000000000000e+00
-5.379344784046314887e-01,-3.120355483463923552e-01,-4.788449810075346424e-01,-2.782580920065967911e-01,-6.362896294250043328e-01,-6.383097042026318613e-02,0.000000000000000000e+00
-6.653126337637856880e-01,-3.472721175557039741e-01,-6.071290702713862952e-01,-3.281052827549120199e-01,-6.388778242102809424e-01,2.772719854853234606e-02,0.000000000000000000e+00
-7.923165760089804222e-01,-3.643331328317232498e-01,-7.356735494106532158e-01,-3.608722156352453525e-01,-6.351242038989387551e-01,1.183280973190405788e-01,0.000000000000000000e+00
-9.183284886511338119e-01,-3.634962932402525104e-01,-8.638403889955917903e-01,-3.767374702546404386e-01,-6.251734503616577232e-01,2.075447309913971694e-01,0.000000000000000000e+00
-1.042747733690079670e+00,-3.451218860055017545e-01,-9.910061155697936774e-01,-3.759592824985498183e-01,-6.091978759052673054e-01,2.949654168511725572e-01,0.000000000000000000e+00
-1.164993466811919953e+00,-3.096493692467026104e-01,-1.116564591458671707e+00,-3.588726880290210586e-01,-5.873960251024730184e-01,3.801955064451880695e-01,0.000000000000000000e+00
-1.284507103096058200e+00,-2.575936329456652296e-01,-1.239929653912572816e+00,-3.258863445281074411e-01,-5.599911752989902292e-01,4.628589895252485098e-01,0.000000000000000000e+00
-1.400754624067653609e+00,-1.895409629563974963e-01,-1.360537603390782113e+00,-2.774790547241479111e-01,-5.272297451966869719e-01,5.425999743142252418e-01,0.000000000000000000e+00
-1.513228717894685049e+00,-1.061447338361752590e-01,-1.477849531738242295e+00,-2.141960132730935940e-01,-4.893796211768717819e-01,6.190840392678979009e-01,0.000000000000000000e+00
-1.621450745513469904e+00,-8.120857099479307159e-03,-1.591353481979092876e+00,-1.366448014674591371e-01,-4.467284112404487639e-01,6.919994522349423027e-01,0.000000000000000000e+00
-1.724972526467074108e+00,1.037569878290566933e-01,-1.700566432444797327e+00,-4.549115450989447973e-02,-3.995816366016143317e-01,7.610582536516963259e-01,0.000000000000000000e+00
-1.823377939252313951e+00,2.286623121594971442e-01,-1.805036098964378999e+00,5.854547328419085900e-02,-3.482608710787916673e-01,8.259972011445071427e-01,0.000000000000000000e+00
-1.916284331987842648e+00,3.657209375964584064e-01,-1.904342549864824763e+00,1.746965195004114291e-01,-2.931018384818995792e-01,8.865785736474107726e-01,0.000000000000000000e+00
-2.003343740232952808e+00,5.140162490977953080e-01,-1.998099629555792900e+00,3.021490746480581246e-01,-2.344524781986084827e-01,9.425908338718265167e-01,0.000000000000000000e+00
-2.084243909799248229e+00,6.725945520271437994e-01,-2.085956187499236503e+00,4.400507667670610634e-01,-1.726709891358992055e-01,9.938491486855924872e-01,0.000000000000000000e+00
