x_t,y_t,x_t-1,y_t-1,a_x,a_y,direction
-1.103095583389139156e+00,-1.171488650773601314e+00,-8.531675811866840098e-01,-1.124109113782407299e+00,-1.335654930629694981e+00,-4.489965415076948019e-01,0.000000000000000000e+00
-1.358355523835321321e+00,-1.215113409314056758e+00,-1.097047688009113786e+00,-1.183900356444740565e+00,-1.346829064253687314e+00,-3.507486051047511988e-01,0.000000000000000000e+00
-1.614133588582596923e+00,-1.243790041107276423e+00,-1.342670277058114703e+00,-1.228368484454042564e+00,-1.350026229672228073e+00,-2.530521133319159621e-01,0.000000000000000000e+00
-1.869160225380380735e+00,-1.257674833641494017e+00,-1.588791428600162314e+00,-1.257599503171864530e+00,-1.345389428330216353e+00,-1.563770699028500799e-01,0.000000000000000000e+00
-1.936879154403927883e+00,-1.237054820300654168e+00,-1.834189522391294069e+00,-1.271752721492181770e+00,-1.895785067849788397e-01,6.913603553821666414e-02,1.000000000000000000e+00
-1.700291301807200117e+00,-1.169764515329035470e+00,-1.899351719974333941e+00,-1.250734074662454010e+00,1.688193133669488422e+00,3.741591223397344179e-01,1.000000000000000000e+00
-1.472325933043697299e+00,-1.089956554163979519e+00,-1.671696253194956627e+00,-1.182142889395765728e+00,1.634986775513096680e+00,4.559707844962299639e-01,1.000000000000000000e+00
-1.253933775340017043e+00,-9.982729471607351135e-01,-1.452337727954654767e+00,-1.100792052119313302e+00,1.575913809276507926e+00,5.335864587239208534e-01,1.000000000000000000e+00
-1.045999505805072394e+00,-8.954013946163247306e-01,-1.242190976727603813e+00,-1.007335984762653514e+00,1.511381807335122618e+00,6.067075292098648154e-01,1.000000000000000000e+00
-8.493387104023555345e-01,-7.820709918670223360e-01,-1.042107275595682836e+00,-9.024756824914482722e-01,1.441817107192127967e+00,6.750634503412199505e-01,1.000000000000000000e+00
-6.646952435868348497e-01,-6.590478160591402013e-01,-8.528714180348860863e-01,-7.869543357743474798e-01,1.367662339115949033e+00,7.384125200531550526e-01,1.000000000000000000e+00
-4.927389936322355002e-01,-5.271304186749513621e-01,-6.751991742392584595e-01,-6.615528318356468374e-01,1.289373922765564284e+00,7.965424957851386933e-01,1.000000000000000000e+00
-3.340640565771693105e-01,-3.871452478803306674e-01,-5.097351408183512511e-01,-5.270851600411050608e-01,1.207419545745253231e+00,8.492710531452172251e-01,1.000000000000000000e+00
-1.891873196485901465e-01,-2.399420246272673807e-01,-3.570509836861053832e-01,-3.843937457487697773e-01,1.122275636862000159e+00,8.964460881543718784e-01,1.000000000000000000e+00
-5.854745298803828296e-02,-8.638909619581409960e-02,-2.176440749672216290e-01,-2.343447370206456770e-01,1.034424846630548123e+00,9.379458646956179146e-01,1.000000000000000000e+00
5.749569348064201973e-02,7.263120950022626532e-02,-9.193652279083022738e-02,-7.782326833765144947e-02,9.443535472858366475e-01,9.736790095224432395e-01,1.000000000000000000e+00
1.586612931350935285e-01,2.362272059874807317e-01,1.972540907050344614e-02,8.427127490692103151e-02,8.525493642224670765e-01,1.003584357884675260e+00,1.000000000000000000e+00
2.447473526508920361e-01,4.035024244017835771e-01,1.170714966171314264e-01,2.510299678371818444e-01,7.594987503889868430e-01,1.027630653504478575e+00,1.000000000000000000e+00
3.156301376685100579e-01,5.735601221357740087e-01,1.999073727923625365e-01,4.215390107315553081e-01,6.656846147239080524e-01,1.045816107278089824e+00,1.000000000000000000e+00
3.712632246065017960e-01,7.455077031120886932e-01,2.681139748333976613e-01,5.948843248331689981e-01,5.715840152336620905e-01,1.058167819687104050e+00,1.000000000000000000e+00
4.116761907286872746e-01,9.184610296790055584e-01,3.216466318833537397e-01,7.701560580773522124e-01,4.776659267834522660e-01,1.064741072475183792e+00,1.000000000000000000e+00
4.369729561131266427e-01,1.091548607057007292e+00,3.605338045150248139e-01,9.464529803463921365e-01,3.843890931038917991e-01,1.065618495678934519e+00,1.000000000000000000e+00
4.473297926128111945e-01,1.263915622271714501e+00,3.848754892988976994e-01,1.122886748811316782e+00,2.921999719123518635e-01,1.060909116594286106e+00,1.000000000000000000e+00
4.429930162372014424e-01,1.434727820584519531e+00,3.948413029356287463e-01,1.298586024946930317e+00,2.015307814127666741e-01,1.050747297709989425e+00,1.000000000000000000e+00
4.242763806153377892e-01,1.603175203570343932e+00,3.906682617618281173e-01,1.472700425902989885e+00,1.127976557736650870e-01,1.035291571046484949e+00,1.000000000000000000e+00
3.915581903214691017e-01,1.768475534185436127e+00,3.726582736230971693e-01,1.644404294074528705e+00,2.639891649689299000e-02,1.014723376700479296e+00,1.000000000000000000e+00
3.452781538495459657e-01,1.929877635410035763e+00,3.411753601861873819e-01,1.812900269930883823e+00,-5.728653411897256797e-02,9.892457137118809696e-01,1.000000000000000000e+00
2.859339969109408464e-01,2.086664470333937427e+00,2.966426287295935715e-01,1.977422654428897753e+00,-1.379006919408890253e-01,9.590817116399207309e-01,1.000000000000000000e+00
