x_t,y_t,x_t-1,y_t-1,a_x,a_y,direction
1.271044114843249195e+00,-6.293521557968561053e-01,1.307759546592346167e+00,-5.096010622289031122e-01,-9.011324885743366986e-01,-1.279718507186673682e+00,0.000000000000000000e+00
1.155164758243000023e+00,-7.361327527326252396e-01,1.198786049594583014e+00,-6.320486664484864514e-01,-9.553723571251685476e-01,-1.153333708367035637e+00,0.000000000000000000e+00
1.035759700740781941e+00,-8.296999826570294889e-01,1.085735201812032757e+00,-7.412567076585871995e-01,-1.001128959307885591e+00,-1.024331554406996414e+00,0.000000000000000000e+00
9.134869564335161840e-01,-9.098561432131458959e-01,9.692447122529901371e-01,-8.369510022657419279e-01,-1.038345844112251060e+00,-8.933992315608482171e-01,0.000000000000000000e+00
7.890055630773095130e-01,-9.764734914359568529e-01,8.499565334937574379e-01,-9.189293535435620885e-01,-1.067009726473113318e+00,-7.612197536461768888e-01,0.000000000000000000e+00
6.629723171548217442e-01,-1.029493480462125188e+00,7.285136167832412246e-01,-9.870611145450531865e-01,-1.087149693672801787e+00,-6.284686824750995715e-01,0.000000000000000000e+00
5.360385849489779364e-01,-1.068925670764347080e+00,6.055567268043297036e-01,-1.041286407460505270e+00,-1.098836218929526209e+00,-4.958109502364551058e-01,0.000000000000000000e+00
4.088472038101704231e-01,-1.094846327747430736e+00,4.817213305863722872e-01,-1.081615010100926311e+00,-1.102179990864871506e+00,-3.638977974440937291e-01,0.000000000000000000e+00
2.820294870777167451e-01,-1.107396718851794137e+00,3.576345744096061652e-01,-1.108124921613260483e+00,-1.097330568277201213e+00,-2.333638392266455530e-01,0.000000000000000000e+00
1.562023453381702898e-01,-1.106781124527853821e+00,2.339123618337351773e-01,-1.120960620871924940e+00,-1.084474870320153217e+00,-1.048242718478811508e-01,0.000000000000000000e+00
3.196553587793667106e-02,-1.093264578567596290e+00,1.111565452236845941e-01,-1.120331032236659974e+00,-1.063835512794895299e+00,2.112776958015249312e-02,0.000000000000000000e+00
-9.010094867942128327e-02,-1.067170354303886626e+00,-1.004775765944309479e-02,-1.106507214515038307e+00,-1.035669001809044198e+00,1.439236921914177347e-01,0.000000000000000000e+00
-2.094393424647590374e-01,-1.028877214110644811e+00,-1.291347112800952934e-01,-1.079819790015520198e+00,-1.000263796533698457e+00,2.630217562604429404e-01,0.000000000000000000e+00
-3.255164100329787091e-01,-9.788164404553972853e-01,-2.455601643224471498e-01,-1.040656131520491856e+00,-9.579382532009057538e-01,3.779092079073479438e-01,0.000000000000000000e+00
-4.378255834219295650e-01,-9.174686674679904952e-01,-3.588038971295671176e-01,-9.894573258457086684e-01,-9.090384628269945200e-01,4.881042266593239587e-01,0.000000000000000000e+00
-5.458889253950021114e-01,-8.453605325939366200e-01,-4.683717065986700012e-01,-9.267149333810303924e-01,-8.539359954217884408e-01,5.931576819650808963e-01,1.000000000000000000e+00
-4.296974049934357831e-01,-8.690394998140898997e-01,-5.737973215027590834e-01,-8.529675636257738613e-01,2.056447162572947018e+00,-3.420121714958070380e-01,1.000000000000000000e+00
-3.138472334718446777e-01,-8.805044985505915411e-01,-4.604419295509858401e-01,-8.771848250215555920e-01,2.052017131398770289e+00,-2.227671492818701360e-01,1.000000000000000000e+00
-1.989019692912001869e-01,-8.799421425182198941e-01,-3.474195544660902413e-01,-8.889104576778590339e-01,2.040273229586567982e+00,-1.053440374972867410e-01,1.000000000000000000e+00
-8.540950107693770499e-02,-8.675945446571186048e-01,-2.352799987638702628e-01,-8.883353176007255936e-01,2.021418820510267889e+00,9.715324703010506588e-03,1.000000000000000000e+00
2.610033790590428338e-02,-8.437570207325134630e-01,-1.245577776109016155e-01,-8.757070216859534906e-01,1.995688226923250763e+00,1.218915179290625678e-01,1.000000000000000000e+00
1.351180189158044664e-01,-8.087755767056775680e-01,-1.576979152815142365e-02,-8.513275991147258859e-01,1.963344961253518983e+00,2.306896535980325069e-01,1.000000000000000000e+00
2.411564221766971106e-01,-7.630441965492348322e-01,9.058686787213332536e-02,-8.155509216049577903e-01,1.924679847409902056e+00,3.356413221969115068e-01,1.000000000000000000e+00
3.437527891181343942e-01,-7.070019478305274996e-01,1.940369709608665005e-01,-7.687799295704805802e-01,1.880009045504998255e+00,4.363063724136327926e-01,1.000000000000000000e+00
4.424705158312589592e-01,-6.411299229392026788e-01,2.941290546798932537e-01,-7.114636719056092184e-01,1.829671991151437860e+00,5.322745157431914009e-01,1.000000000000000000e+00
5.369007820708828760e-01,-5.659480342885838677e-01,3.904371722213469953e-01,-6.440941776776289984e-01,1.774029261176654826e+00,6.231667521421704325e-01,0.000000000000000000e+00
4.330808018846142859e-01,-5.981998963014253379e-01,4.825624822672819891e-01,-5.672031784734499205e-01,-7.988655789018522801e-01,-4.257093769831272745e-01,0.000000000000000000e+00
3.290500888486099229e-01,-6.194005814749674599e-01,3.812766525805127427e-01,-6.001882223566521457e-01,-8.016004731655158588e-01,-3.178166941539338763e-01,0.000000000000000000e+00
2.253249985228957253e-01,-6.296656334287850099e-01,2.797852338395995786e-01,-6.218708628976791220e-01,-7.976340967877175725e-01,-2.110520641358559490e-01,0.000000000000000000e+00
1.224101063560905506e-01,-6.291621345604889726e-01,1.785919778389154222e-01,-6.323692703702525897e-01,-7.871193322409942850e-01,-1.059186602210178269e-01,0.000000000000000000e+00
2.079595799362020728e-02,-6.181068578472423969e-01,7.818914380314166690e-02,-6.318543254576370893e-01,-7.702382585335364462e-01,-2.901611732492988694e-03,0.000000000000000000e+00
-7.904306657394809255e-02,-5.967642107907362714e-01,-2.094469639160451147e-02,-6.205477290390430944e-01,-7.472006737902998630e-01,9.753402527991117399e-02,0.000000000000000000e+00
-1.766507667726860686e-01,-5.654439857642999945e-01,-1.183467419352556005e-01,-5.987198993942849379e-01,-7.182425107685405097e-01,1.949451581363718655e-01,0.000000000000000000e+00
-2.715910056326754640e-01,-5.244989316901887966e-01,-2.135719276914957721e-01,-5.666876714095121503e-01,-6.836241552390776022e-01,2.889124018812334049e-01,0.000000000000000000e+00
-3.634494577033086649e-01,-4.743221625576485301e-01,-3.061947623938463536e-01,-5.248118130514148882e-01,-6.436286774452042447e-01,3.790416722071374700e-01,0.000000000000000000e+00
-4.518352148030266857e-01,-4.153444187869633764e-01,-3.958110338959571206e-01,-4.734943749731061469e-01,-5.985599870757618568e-01,4.649656221202721484e-01,0.000000000000000000e+00
-5.363822445271977379e-01,-3.480311978506450687e-01,-4.820393757264656021e-01,-4.131758896207338716e-01,-5.487409223579536866e-01,5.463449183834077072e-01,0.000000000000000000e+00
-6.167506972637456508e-01,-2.728797708800234645e-01,-5.645226899960362754e-01,-3.443324366250558044e-01,-4.945112839885255629e-01,6.228693546408752280e-01,0.000000000000000000e+00
-6.926280582965574917e-01,-1.904161022139041204e-01,-6.429294225099362325e-01,-2.674725915865203141e-01,-4.362258246805013062e-01,6.942587989955419925e-01,0.000000000000000000e+00
-7.637301424074068867e-01,-1.011916889863706537e-01,-7.169546867496547904e-01,-1.831342755959964874e-01,-3.742522051064359756e-01,7.602639746669598297e-01,0.000000000000000000e+00
-8.298019292140641490e-01,-5.780337904231751082e-03,-7.863212341975065467e-01,-9.188152297689672343e-02,-3.089689269701085816e-01,8.206670732091055909e-01,0.000000000000000000e+00
-8.906182383014307202e-01,9.522510366745846888e-02,-8.507802692849041337e-01,5.698815210923066643e-03,-2.407632538378697007e-01,8.752822006008449396e-01,0.000000000000000000e+00
-9.459842440100187932e-01,2.012160453090783563e-01,-9.101121080441609834e-01,1.090004143979057954e-01,-1.700291302091058998e-01,9.239556573386841221e-01,0.000000000000000000e+00
-9.957358305381983632e-01,3.115714630337003688e-01,-9.641266803314559874e-01,2.174008490729252008e-01,-9.716510910580593297e-02,9.665660544562462153e-01,0.000000000000000000e+00
-1.039739788787739538e+00,4.256612041282579195e-01,-1.012663876261360896e+00,3.302649775051512693e-01,-2.257229821451656876e-02,1.003024268164429689e+00,0.000000000000000000e+00
-1.077893857132846023e+00,5.428492711707307850e-01,-1.055593738247562641e+00,4.469483217142012355e-01,5.334766567704651158e-02,1.033273236546794704e+00,0.000000000000000000e+00
-1.110126609017894950e+00,6.624970694699519047e-01,-1.092816500776763400e+00,5.668004261429172574e-01,1.301946045394871687e-01,1.057287602454473063e+00,0.000000000000000000e+00
-1.136397190985365180e+00,7.839666026681881839e-01,-1.124262480750055193e+00,6.891681789212517062e-01,2.075717402210948415e-01,1.075073207419126931e+00,0.000000000000000000e+00
-1.156694915400131363e+00,9.066236018055179313e-01,-1.149891821905347111e+00,8.133990801145102312e-01,2.850875802007525328e-01,1.086666442040212122e+00,0.000000000000000000e+00
-1.171038712766751644e+00,1.029840573765184120e+00,-1.169694097482884665e+00,9.388444419207780944e-01,3.623577397922296273e-01,1.092133458901117793e+00,0.000000000000000000e+00
-1.179476449130200555e+00,1.152999755696184181e+00,-1.183687775910971851e+00,1.064862506416608845e+00,4.390066930934216072e-01,1.091569254624573659e+00,0.000000000000000000e+00
-1.182084114605433944e+00,1.275495962738986799e+00,-1.191919554868325015e+00,1.190821467142529899e+00,5.146694454783939943e-01,1.085096628190651113e+00,0.000000000000000000e+00
-1.178964889595347287e+00,1.396739317157802196e+00,-1.194463569620886956e+00,1.316102381566133905e+00,5.889931209593342043e-01,1.072865023108479976e+00,0.000000000000000000e+00
-1.170248095728298354e+00,1.516157847803370595e+00,-1.191420482032548911e+00,1.440101962255736723e+00,6.616384582979006890e-01,1.055049261452581266e+00,0.000000000000000000e+00
-1.156088038974002918e+00,1.633199949689091213e+00,-1.182916457109325137e+00,1.562235235436777669e+00,7.322812103159773711e-01,1.031848178148889739e+00,0.000000000000000000e+00
-1.136662752779004082e+00,1.747336694355296371e+00,-1.169102034353730835e+00,1.681938056481515176e+00,8.006134414432601876e-01,1.003483164218790913e+00,0.000000000000000000e+00
-1.112172649399093993e+00,1.858063982616626530e+00,-1.150150901579158891e+00,1.798669472794831359e+00,8.663447191386500768e-01,9.701966279647527003e-01,0.000000000000000000e+00
-1.082839087895300700e+00,1.964904532230754786e+00,-1.126258579162042750e+00,1.911913925500034361e+00,9.292031954318099585e-01,9.322503833067873336e-01,0.000000000000000000e+00
-1.048902867501857017e+00,2.067409693987835251e+00,-1.097641022991746595e+00,2.021183282293272931e+00,9.889365754467981384e-01,8.899239746533080808e-01,0.000000000000000000e+00
-1.010622655268661241e+00,2.165161090694191159e+00,-1.064533154614040855e+00,2.126018694818162302e+00,1.045312970388730722e+00,8.435129478169275385e-01,0.000000000000000000e+00
-9.682733570271727652e-01,2.257772074505634663e+00,-1.027187327253368032e+00,2.225992274908504154e+00,1.098121633093143368e+00,7.933270765611500908e-01,0.000000000000000000e+00
-9.221444408276369131e-01,2.344888999050523726e+00,-9.858717365419674694e-01,2.320708585051177497e+00,1.147173574853848077e+00,7.396885543918927386e-01,0.000000000000000000e+00
