x_t,y_t,x_t-1,y_t-1,a_x,a_y,direction
1.834789436234083443e-02,-1.456220723625133440e-01,-1.296612269351479219e-01,-2.626724553538569151e-01,1.033790029118738962e+00,8.914536573749864967e-01,1.000000000000000000e+00
1.235343081114571445e-01,-1.562618006990861355e-02,-1.608488315151848300e-02,-1.341296778270566203e-01,9.503992937421091858e-01,9.312703909492183740e-01,1.000000000000000000e+00
2.161484615230638562e-01,1.185442872249896640e-01,8.560154275332655660e-02,-5.387256264749931819e-04,8.651568976980366088e-01,9.651073199176968265e-01,1.000000000000000000e+00
2.959845863851169323e-01,2.561457100533129361e-01,1.751340395175145781e-01,1.373422502029599257e-01,7.785193527345599662e-01,9.929168570836898189e-01,1.000000000000000000e+00
3.629039178137886124e-01,3.964323757602939424e-01,2.523136856900538572e-01,2.787490652615022824e-01,6.909409545858402613e-01,1.014682036173378155e+00,1.000000000000000000e+00
4.168340440518088497e-01,5.386601914376560885e-01,3.170063336697988565e-01,4.229153840760732086e-01,6.028715904910013634e-01,1.030415986007520157e+00,1.000000000000000000e+00
4.577679425373922806e-01,6.820903149943440269e-01,3.691419811386950633e-01,5.690765357144663694e-01,5.147546120470412045e-01,1.040161266973520071e+00,1.000000000000000000e+00
4.857627132325915698e-01,8.259926881182253489e-01,4.087138392046869018e-01,7.164732452739964730e-01,4.270247825682415010e-01,1.043989075804773847e+00,1.000000000000000000e+00
5.009380214716514512e-01,9.696494556877247595e-01,4.357771078774856921e-01,8.643552645478955743e-01,3.401063075746816877e-01,1.041998325203021603e+00,1.000000000000000000e+00
5.034742637760634132e-01,1.112358257058659872e+00,4.504474707298108949e-01,1.011984886001394468e+00,2.544109564520193878e-01,1.034314605325496794e+00,1.000000000000000000e+00
4.936104711793085076e-01,1.253435375572356625e+00,4.528993217433786023e-01,1.158640325079691058e+00,1.703362827155885939e-01,1.021089034600543011e+00,1.000000000000000000e+00
4.716419656071450528e-01,1.392218733600850245e+00,4.433637383987177882e-01,1.303618956816281926e+00,8.826394967845734019e-02,1.002497007731728340e+00,1.000000000000000000e+00
4.379177857657133299e-01,1.528070721457831294e+00,4.221262160373971950e-01,1.446240393706679894e+00,8.558167669127699634e-03,9.787368491001822157e-01,1.000000000000000000e+00
3.928378997970582986e-01,1.660380849554172977e+00,3.895241794014991932e-01,1.585849392853404316e+00,-6.843575172728018352e-02,9.500283800772921783e-01,1.000000000000000000e+00
3.368502226680032408e-01,1.788568214258427158e+00,3.459442880356429217e-01,1.721818581467349007e+00,-1.423927196152868502e-01,9.166114090143088200e-01,1.000000000000000000e+00
2.704474568621131336e-01,1.912083769029691016e+00,2.918195529196890292e-01,1.853550990922095743e+00,-2.130090678288309725e-01,8.787441528816533065e-01,1.000000000000000000e+00
1.941637754448585496e-01,2.030412393516719316e+00,2.276262822839730526e-01,1.980482390695370798e+00,-2.800036176719529202e-01,8.367015996886443263e-01,1.000000000000000000e+00
1.085713669686251548e-01,2.143074754457211739e+00,1.538808750426350069e-01,2.102083414689468466e+00,-3.431186166717929975e-01,7.907738209242288763e-01,1.000000000000000000e+00
