x_t,y_t,x_t-1,y_t-1,a_x,a_y,direction
6.207139762236518754e-01,-1.417406180973768359e+00,7.035889810162482272e-01,-1.301310491222180454e+00,-1.113434109094510349e+00,-5.171566906918405593e-01,0.000000000000000000e+00
4.783942862330836099e-01,-1.486698848391363459e+00,5.654112736672655126e-01,-1.392218006055321533e+00,-1.124809447230281423e+00,-3.696423383463934287e-01,0.000000000000000000e+00
3.357857170326427054e-01,-1.532248219344595874e+00,4.262463099065115779e-01,-1.459828024288883253e+00,-1.128064181685381140e+00,-2.229559524747782850e-01,0.000000000000000000e+00
1.935961050435643094e-01,-1.554302537658899697e+00,2.867988703704392184e-01,-1.504271309782801769e+00,-1.123343888827907922e+00,-7.780322009658087457e-02,0.000000000000000000e+00
5.251713814033540789e-02,-1.553220777492243521e+00,1.477611012400600610e-01,-1.525790078202737377e+00,-1.110830510555044892e+00,6.513176539323403680e-02,0.000000000000000000e+00
-8.677872829747296235e-02,-1.529468672506941962e+00,9.809358106038485944e-03,-1.524734586657705782e+00,-1.090740734886286090e+00,2.051894424264832095e-01,0.000000000000000000e+00
-2.236411992777589119e-01,-1.483614298464638548e+00,-1.263988096192081301e-01,-1.501559259296387561e+00,-1.063324237721347654e+00,3.417375402190491740e-01,0.000000000000000000e+00
-3.574449007237935350e-01,-1.416323239879030860e+00,-2.602275216929975099e-01,-1.456818377170936651e+00,-1.028861797181829685e+00,4.741736484674072827e-01,0.000000000000000000e+00
-4.875919623774547240e-01,-1.328353372799009335e+00,-3.910652663791064909e-01,-1.391161362258946710e+00,-9.876632923556232235e-01,6.019275888997998036e-01,0.000000000000000000e+00
-6.135144138964262472e-01,-1.220549297046540360e+00,-5.183274260971376668e-01,-1.305327686937421960e+00,-9.400655985970364226e-01,7.244635809492463441e-01,0.000000000000000000e+00
-7.346763860663770851e-01,-1.093836452296210737e+00,-6.414586204066832220e-01,-1.200141441423860700e+00,-8.864303918028824114e-01,8.412821949837603341e-01,0.000000000000000000e+00
-8.505761101693762871e-01,-9.492149532556208857e-01,-7.599348584263847517e-01,-1.076505592736343164e+00,-8.271418742860141560e-01,9.519220877048645280e-01,0.000000000000000000e+00
-9.607477096819710960e-01,-7.877531798870145430e-01,-8.732654938833910307e-01,-9.353959695756036696e-01,-7.626044350022561646e-01,1.055961515505927872e+00,0.000000000000000000e+00
-1.064762779614728538e+00,-6.105811591013315942e-01,-9.809949770958028559e-01,-7.778550081967270380e-01,-6.932402569564343198e-01,1.153019622758168161e+00,0.000000000000000000e+00
-1.162231749943791970e+00,-4.188837746574856635e-01,-1.082704399303817455e+00,-6.049852948169915923e-01,-6.194868846176868615e-01,1.242757503160953014e+00,0.000000000000000000e+00
-1.252805030718604717e+00,-2.138938421145012703e-01,-1.178012825878812508e+00,-4.179429404006643756e-01,-5.417947641158654681e-01,1.324879033446935805e+00,0.000000000000000000e+00
-1.336173937552872726e+00,3.114914384820986152e-03,-1.266578416048062650e+00,-2.179308237736094500e-01,-4.606247688709510513e-01,1.399131479868120698e+00,0.000000000000000000e+00
-1.390703188095995024e+00,1.802080097452014307e-01,-1.348099327870829089e+00,-6.191738953270125613e-03,-1.356951103973408068e-01,1.152532020482368802e+00,1.000000000000000000e+00
-1.290074954005433261e+00,1.730387543857138388e-02,-1.401419856999564617e+00,1.666009655647392451e-01,1.612427959541088418e+00,-9.479751648224128413e-01,1.000000000000000000e+00
-1.185863769561124048e+00,-1.273985710727756904e-01,-1.303022196412686018e+00,7.652668417830265669e-03,1.652796222706848228e+00,-8.355249074008715970e-01,1.000000000000000000e+00
-1.078653985944739269e+00,-2.535491471150898568e-01,-1.201121006861060048e+00,-1.335359365483127503e-01,1.686580737856593348e+00,-7.209112169916516155e-01,1.000000000000000000e+00
-9.690330883943640838e-01,-3.608959728564926639e-01,-1.096287686518940152e+00,-2.566231702233356948e-01,1.713746194310146853e+00,-6.047414097952089618e-01,1.000000000000000000e+00
-8.575887415409126913e-01,-4.492847551302949771e-01,-9.890966981460012075e-01,-3.613632692290827397e-01,1.734290570890474559e+00,-4.876183774633983670e-01,1.000000000000000000e+00
-7.449058926591699548e-01,-5.186576050734719168e-01,-8.801226799182402249e-01,-4.476056871339915144e-01,1.748244483413178507e+00,-3.701377070036187544e-01,1.000000000000000000e+00
-6.315639459421691360e-01,-5.690514046783348157e-01,-7.699376128897393867e-01,-5.152939408031141921e-01,1.755670384483188240e+00,-2.528848939588366762e-01,1.000000000000000000e+00
-5.181340202971030928e-01,-6.005957392758095592e-01,-6.591080579034263032e-01,-5.644640166151774219e-01,1.756661622477168283e+00,-1.364326607275626879e-01,1.000000000000000000e+00
-4.051763025010541863e-01,-6.135104147670230601e-01,-5.481924741719921279e-01,-5.952423531518266087e-01,1.751341367146774575e+00,-2.133839113364363951e-02,1.000000000000000000e+00
-2.932375068497710124e-01,-6.081025800898347544e-01,-4.377386311048354628e-01,-6.078434187188270776e-01,1.739861409786410462e+00,9.185830843723588601e-02,1.000000000000000000e+00
-1.828484516868995324e-01,-5.847634769427472179e-01,-3.282811242674776309e-01,-6.025669036883788410e-01,1.722400846368497662e+00,2.026379118461836271e-01,1.000000000000000000e+00
-7.452176241891639297e-02,-5.439648401854755289e-01,-2.203390056306049061e-01,-5.797945491502003446e-01,1.699164652458676095e+00,3.105031313251195302e-01,1.000000000000000000e+00
3.125029019281827525e-02,-4.862549735891828484e-01,-1.144135375010692651e-01,-5.399866347219678397e-01,1.670382159080146200e+00,4.149809231706415580e-01,1.000000000000000000e+00
1.339978085124300111e-01,-4.122545267167161409e-01,-1.098607873139295643e-02,-4.836781495929770025e-01,1.636305439002073037e+00,5.156243341666697511e-01,1.000000000000000000e+00
2.332751361952017655e-01,-3.226519996715354610e-01,8.948388901800119477e-02,-4.114746719553307730e-01,1.597207613179062236e+00,6.120141828150950092e-01,1.000000000000000000e+00
3.286625698325022493e-01,-2.181990032616818453e-01,1.865605880338087053e-01,-3.240479829120454514e-01,1.553381087268572935e+00,7.037605703847660266e-01,1.000000000000000000e+00
4.197679087639861750e-01,-9.970530278109533684e-02,2.798336182536326211e-01,-2.221314417395068019e-01,1.505135728299444420e+00,7.905042177262376901e-01,1.000000000000000000e+00
5.062278386475422831e-01,3.196632588535103930e-02,3.689194727243063632e-01,-1.065151500217431102e-01,1.452796991659340620e+00,8.719176247382268707e-01,1.000000000000000000e+00
5.877091452836407104e-01,1.759053987740066272e-01,4.534628905029693402e-01,2.195906733420023918e-02,1.396704008610792247e+00,9.477060503066141450e-01,1.000000000000000000e+00
6.639097560961370048e-01,3.311591557100966865e-01,5.331380435752040015e-01,1.624028358483396162e-01,1.337207644536827944e+00,1.017608311464348381e+00,1.000000000000000000e+00
6.758121300496900963e-01,3.917831313684477235e-01,6.076495552498791808e-01,3.138865314321617750e-01,6.127744567028297062e-01,4.329843258148642904e-01,0.000000000000000000e+00
5.864710288889712908e-01,2.911764387572448598e-01,6.192880954970011453e-01,3.730383616676843928e-01,-5.279120847543730122e-01,-5.631007820649135409e-01,0.000000000000000000e+00
4.952546932902809340e-01,2.061833907923289466e-01,5.319273718599467626e-01,2.748747236470968081e-01,-5.490399123309833707e-01,-4.666394879524820571e-01,0.000000000000000000e+00
4.026495149023167075e-01,1.369117120603871862e-01,4.427329811272113780e-01,1.919455806830492051e-01,-5.646876790254437006e-01,-3.695126699809536119e-01,0.000000000000000000e+00
3.091390437036859451e-01,8.338958429061876787e-02,3.521805333578741370e-01,1.243560414622403021e-01,-5.748874012696654212e-01,-2.722117449299786274e-01,0.000000000000000000e+00
2.152016639483199656e-01,4.556709051385549047e-02,2.607428599307405337e-01,7.213360337069983641e-02,-5.796972800747054455e-01,-1.752192075458945952e-01,0.000000000000000000e+00
1.213083417913734807e-01,2.331801497691583097e-02,1.688877410058606809e-01,3.522956158407337252e-02,-5.792008934235229889e-01,-7.900643268139380393e-02,0.000000000000000000e+00
2.792045425800402172e-02,1.644198287132993264e-02,7.707570307762882933e-02,1.352076527425756861e-02,-5.735062797997804163e-01,1.596842408195889296e-02,0.000000000000000000e+00
-6.451229137530702096e-02,2.466692257989433132e-02,-1.424210393232187323e-02,6.811705378618859719e-03,-5.627449195308960039e-01,1.092624189529571160e-01,0.000000000000000000e+00
-1.555538393428430588e-01,4.765183190084065074e-02,-1.046259411738110490e-01,1.483691705526995336e-02,-5.470706209939769638e-01,2.004496979082970309e-01,0.000000000000000000e+00
-2.447836605058250903e-01,8.498982858185029354e-02,-1.936494187015146140e-01,3.726367873440459416e-02,-5.266583190612408316e-01,2.891232531624019497e-01,0.000000000000000000e+00
-3.317985137133850349e-01,1.362114644878291425e-01,-2.809013290264168461e-01,7.369498857551941284e-02,-5.017027934468020200e-01,3.748965519001261071e-01,0.000000000000000000e+00
-4.162140870005716087e-01,2.007882818398701863e-01,-3.659873694336149286e-01,1.236727981565187984e-01,-4.724173148586435778e-01,4.574050317956160905e-01,0.000000000000000000e+00
-4.976665129347169203e-01,2.781365892001906315e-01,-4.485317468007462005e-01,1.866814823557395309e-01,-4.390322270576388908e-01,5.363074586057189341e-01,0.000000000000000000e+00
-5.758137531542865117e-01,3.676214342402386870e-01,-5.281786593544626207e-01,2.621515236438094476e-01,-4.017934730798869425e-01,6.112871418988961025e-01,0.000000000000000000e+00
-6.503368478869518965e-01,4.685607498173341434e-01,-6.045936505189323240e-01,3.494633883801471219e-01,-3.609610739891935816e-01,6.820530057575349137e-01,0.000000000000000000e+00
-7.209410269821922013e-01,5.802296494991167064e-01,-6.774648307364967703e-01,4.479515722095049890e-01,-3.168075685936962427e-01,7.483405120683958023e-01,0.000000000000000000e+00
-7.873566797444723209e-01,7.018648484141473132e-01,-7.465039638725937676e-01,5.569087912772469062e-01,-2.696164225849880247e-01,8.099124347891718534e-01,0.000000000000000000e+00
-8.493401816022042583e-01,8.326691851700297464e-01,-8.114474155511497422e-01,6.755902957274553255e-01,-2.196804155403905834e-01,8.665594843449054840e-01,0.000000000000000000e+00
-9.066745763916163048e-01,9.718162205655891395e-01,-8.720569614992017549e-01,8.032182818143140945e-01,-1.673000141699299281e-01,9.181007820626438942e-01,0.000000000000000000e+00
-9.591701137697895563e-01,1.118454888928613888e+00,-9.281204547069376032e-01,9.389863789427408403e-01,-1.127817400905316708e-01,9.643841852928385361e-01,0.000000000000000000e+00
-1.006664641994009735e+00,1.271714178132542061e+00,-9.794523509281768403e-01,1.082064188056665266e+00,-5.643654027217709368e-02,1.005286464588221129e+00,0.000000000000000000e+00
-1.049023857011917249e+00,1.430707814680800327e+00,-1.025894092753188991e+00,1.231601848009833189e+00,1.421831874739806333e-03,1.040713335011827834e+00,0.000000000000000000e+00
-1.086141409495557486e+00,1.594538930692456669e+00,-1.067314353177391206e+00,1.386734606881206089e+00,6.047841701220679073e-02,1.070599344323090785e+00,0.000000000000000000e+00
-1.117938872119303984e+00,1.762304690172914912e+00,-1.103609140262832300e+00,1.546587375631167882e+00,1.204186244742107559e-01,1.094907621440304846e+00,0.000000000000000000e+00
-1.144365570023889278e+00,1.933100852603928166e+00,-1.134701765141448160e+00,1.710279242031463864e+00,1.809297737168233111e-01,1.113629489198594058e+00,0.000000000000000000e+00
-1.165398278023803247e+00,2.106026252632893225e+00,-1.160542676237106940e+00,1.876927923436546797e+00,2.417025956894982286e-01,1.126783946010192938e+00,0.000000000000000000e+00
-1.181040788700565836e+00,2.280187175476734218e+00,-1.181109163184854705e+00,2.045654137691585106e+00,3.024326875337123299e-01,1.134417021587888152e+00,0.000000000000000000e+00
