x_t,y_t,x_t-1,y_t-1,a_x,a_y,direction
6.314273757070522075e-01,1.466787813313076061e+00,6.325147579135329545e-01,1.243605361083647720e+00,1.901795590035984806e-01,1.388748503204070284e+00,1.000000000000000000e+00
5.700829200496253524e-01,1.649183807552648595e+00,5.831206452120040185e-01,1.430474672618750942e+00,5.367043280105792541e-02,1.354422416749437419e+00,1.000000000000000000e+00
4.958047436409140363e-01,1.825419566666751869e+00,5.197833577018494688e-01,1.612000487200476062e+00,-7.706931343342450502e-02,1.315038481138446791e+00,1.000000000000000000e+00
4.092159123924680730e-01,1.994750038884257615e+00,4.430921854596363008e-01,1.787395456070222988e+00,-2.015108349938296572e-01,1.270891241792556636e+00,1.000000000000000000e+00
3.299686769674672338e-01,2.114332259987489415e+00,3.536904352741310209e-01,1.955918081969657329e+00,-1.272987506778729405e-01,9.528381352571445584e-01,0.000000000000000000e+00
3.707841534504091596e-01,1.934815268850084369e+00,2.718687794992703521e-01,2.074929797033663537e+00,1.086348024980971383e+00,-9.593785052216068365e-01,0.000000000000000000e+00
3.976141103309891456e-01,1.754933895759894114e+00,3.140101848008441388e-01,1.896269250329575495e+00,9.449762326768427201e-01,-9.617080908744271017e-01,0.000000000000000000e+00
4.106047707291516358e-01,1.575580980383490592e+00,3.417117378526823845e-01,1.717246060075808156e+00,8.050825280756086499e-01,-9.583295275324453799e-01,0.000000000000000000e+00
4.099675812791302443e-01,1.397628993185376478e+00,3.551244119691505108e-01,1.538748806355719090e+00,6.673262191885271921e-01,-9.493730406377701714e-01,0.000000000000000000e+00
3.959768731915705997e-01,1.221926145445542122e+00,3.544665228255933775e-01,1.361645797228526522e+00,5.323429710125675562e-01,-9.349937252706006507e-01,0.000000000000000000e+00
3.689672602683938263e-01,1.049292696120015966e+00,3.400213135378795659e-01,1.186781197305298408e+00,4.007421465328499521e-01,-9.153702876823509582e-01,0.000000000000000000e+00
3.293307919150947893e-01,8.805174698092251839e-01,3.121342681493511351e-01,1.014971352228831503e+00,2.731043301288004210e-01,-8.907036956302135655e-01,0.000000000000000000e+00
2.775138800422462526e-01,7.163545987757938827e-01,2.712101721560710721e-01,8.470013232541802051e-01,1.499790419466505431e-01,-8.612157459726568209e-01,0.000000000000000000e+00
2.140140194852412081e-01,5.575205005928260960e-01,2.177099395758572420e-01,6.836216448097236498e-01,3.188265069083848907e-02,-8.271475582243409397e-01,0.000000000000000000e+00
1.393763221972231792e-01,4.046911016132114236e-01,1.521472268278009632e-01,5.255453165645638247e-01,-8.070350883863269820e-02,-7.887580029603715737e-01,0.000000000000000000e+00
5.418988598391474149e-02,2.584993150374776949e-01,7.508485433522259223e-02,3.734450401441783418e-01,-1.873348082695652783e-01,-7.463220741036369343e-01,0.000000000000000000e+00
-4.091598104967283933e-02,1.195327809296045513e-01,-1.286894270453550239e-02,2.279507092299733473e-01,-2.876047841854293408e-01,-7.001292142254651463e-01,0.000000000000000000e+00
-1.452756588815752592e-01,-1.166812590565385020e-02,-1.110644125257692488e-01,8.964716035709058284e-02,-3.811463797354532890e-01,-6.504816020395045584e-01,0.000000000000000000e+00
-2.581912151475262429e-01,-1.346120157068060597e-01,-2.188143118193343062e-01,-4.092780970419893777e-02,-4.676329675311192702e-01,-5.976924112721569982e-01,0.000000000000000000e+00
-3.789364842035635172e-01,-2.488579281537426913e-01,-3.353980352372097351e-01,-1.632851555277401723e-01,-5.467791531454260223e-01,-5.420840500510083482e-01,0.000000000000000000e+00
-5.067612040128266493e-01,-3.540164997491019316e-01,-4.600658269672568967e-01,-2.769860205386406871e-01,-6.183413596252864686e-01,-4.839863898669077846e-01,0.000000000000000000e+00
-6.408951893391905408e-01,-4.497508539482623635e-01,-5.920430520106432226e-01,-3.816428988252621446e-01,-6.821181944970144961e-01,-4.237349930360733152e-01,0.000000000000000000e+00
-7.805525199798571956e-01,-5.357772151730196830e-01,-7.305345049455623796e-01,-4.769205210225572200e-01,-7.379506017867469847e-01,-3.616693474188958368e-01,0.000000000000000000e+00
-9.249357231181983829e-01,-6.118652491807395899e-01,-8.747287342184684178e-01,-5.625364653963935702e-01,-7.857218025853357490e-01,-2.981311169415374884e-01,0.000000000000000000e+00
-1.073239929323378528e+00,-6.778381335588306023e-01,-1.023802360364550745e+00,-6.382614965888644409e-01,-8.253570286584085425e-01,-2.334624162190920282e-01,0.000000000000000000e+00
-1.224656982260453386e+00,-7.335723633679769318e-01,-1.176924367018880480e+00,-7.039196357764446743e-01,-8.568230545314616808e-01,-1.680041172948609496e-01,0.000000000000000000e+00
-1.378379482799259703e+00,-7.789972981615268521e-01,-1.333260344134274744e+00,-7.593879672404660885e-01,-8.801275343639430870e-01,-1.020941961929366787e-01,0.000000000000000000e+00
-1.533604748917680061e+00,-8.140944577577584607e-01,-1.491976663466835440e+00,-8.045961875475977632e-01,-8.953181507617161694e-01,-3.606612663203452585e-02,0.000000000000000000e+00
-1.689538673579662920e+00,-8.388965752318752189e-01,-1.652244567120364049e+00,-8.395259046818597248e-01,-9.024815834609305476e-01,2.975267212996027949e-02,0.000000000000000000e+00
-1.845399463625259751e+00,-8.534864166213584902e-01,-1.813244150751147865e+00,-8.642096955546303416e-01,-9.017423065450934638e-01,9.504232675629258054e-02,0.000000000000000000e+00
-2.000421243633322188e+00,-8.579953777978769347e-01,-1.974168223919325671e+00,-8.787299313409793200e-01,-8.932612235292486380e-01,1.594919344616966550e-01,0.000000000000000000e+00
-2.153857509701427198e+00,-8.526018698479944646e-01,-2.134226031026427606e+00,-8.832173810456576124e-01,-8.772341502571828764e-01,2.228009151289422896e-01,0.000000000000000000e+00
-2.304984419126097528e+00,-8.375295051204136865e-01,-2.292646817294559991e+00,-8.778496045868749986e-01,-8.538901561093602544e-01,2.846802856979111507e-01,0.000000000000000000e+00
-2.453103903053217127e+00,-8.130450968369081766e-01,-2.448683225314957745e+00,-8.628491474975966691e-01,-8.234897745076564801e-01,3.448538520999189227e-01,0.000000000000000000e+00
-2.597546590297386881e+00,-7.794564858253034689e-01,-2.601614508815749183e+00,-8.384815500799852606e-01,-7.863230941278538388e-01,4.030593145100208607e-01,0.000000000000000000e+00
