x_t,y_t,x_t-1,y_t-1,a_x,a_y,direction
-1.419801032813239550e+00,-1.068338052723502907e+00,-1.255512998424330950e+00,-1.114194281305664003e+00,-1.236646288118660841e+00,4.553433461358635803e-01,0.000000000000000000e+00
-1.570467816252943072e+00,-1.012142806511558968e+00,-1.407669016459526912e+00,-1.068338052723503129e+00,-1.190297283214533763e+00,5.580077611753214706e-01,0.000000000000000000e+00
-1.715438664595321905e+00,-9.460909484601943698e-01,-1.554886007461165454e+00,-1.012142806511558968e+00,-1.138069154781574888e+00,6.558819814349008404e-01,0.000000000000000000e+00
-1.854113209297281850e+00,-8.707038103636067783e-01,-1.696537482249972806e+00,-9.460909484601945918e-01,-1.080336025880723305e+00,7.485794793394917601e-01,0.000000000000000000e+00
-1.985934026988946943e+00,-7.865383087818341723e-01,-1.832036818822156743e+00,-8.707038103636068893e-01,-1.017491676634851183e+00,8.357469051512153024e-01,0.000000000000000000e+00
-2.077338132897583733e+00,-7.131506435812281497e-01,-1.960839357038609787e+00,-7.865383087818342833e-01,-6.468959486685386118e-01,7.287251060708097583e-01,1.000000000000000000e+00
-1.932830484732913412e+00,-7.630827619899499537e-01,-2.050150598241617050e+00,-7.131506435812282607e-01,1.516265881664204507e+00,-4.958161318291335884e-01,1.000000000000000000e+00
-1.786716895841694575e+00,-8.022725015542184757e-01,-1.908951717812607196e+00,-7.630827619899500647e-01,1.530991344136779730e+00,-3.891464191263458439e-01,1.000000000000000000e+00
-1.639748668013887745e+00,-8.307406974519825349e-01,-1.766183667616433084e+00,-8.022725015542185867e-01,1.538827843566854092e+00,-2.826835956496870361e-01,1.000000000000000000e+00
-1.492666359675568710e+00,-8.485605543357024327e-01,-1.622580547010146867e+00,-8.307406974519827569e-01,1.539873889817895858e+00,-1.769476799985204851e-01,1.000000000000000000e+00
-1.346196353779078203e+00,-8.558562437800926181e-01,-1.478865957975942225e+00,-8.485605543357025438e-01,1.534259463033669668e+00,-7.244476370368350959e-02,1.000000000000000000e+00
-1.201047563780569538e+00,-8.528012787212947421e-01,-1.335749651595757426e+00,-8.558562437800928402e-01,1.522144747463985537e+00,3.033520320383096755e-02,1.000000000000000000e+00
-1.057908291174095794e+00,-8.396166773282836004e-01,-1.193924309451510180e+00,-8.528012787212949641e-01,1.503718741786928659e+00,1.309205030894487198e-01,1.000000000000000000e+00
-9.174432470371667314e-01,-8.165689295363978140e-01,-1.054062473111707421e+00,-8.396166773282838225e-01,1.479197755227221300e+00,2.288596102413759104e-01,1.000000000000000000e+00
-7.802907489874356672e-01,-7.839677801811396618e-01,-9.168136338741815772e-01,-8.165689295363979250e-01,1.448823799146940594e+00,3.237230119939089046e-01,1.000000000000000000e+00
-6.470601038597088017e-01,-7.421638432959329901e-01,-7.828014939035957687e-01,-7.839677801811397728e-01,1.412862884107401573e+00,4.151048852361919894e-01,1.000000000000000000e+00
-5.183291852930093091e-01,-6.915460626789157184e-01,-6.526214088368668120e-01,-7.421638432959331011e-01,1.371603232667042427e+00,5.026246229305069146e-01,1.000000000000000000e+00
-3.946422142749458351e-01,-6.325390342901058283e-01,-5.268380208358165451e-01,-6.915460626789158294e-01,1.325353418391066684e+00,5.859282061095412164e-01,1.000000000000000000e+00
-2.765077495313338907e-01,-5.656002064108369698e-01,-4.059830899500497803e-01,-6.325390342901059393e-01,1.274440441702994420e+00,6.646894176730531179e-01,1.000000000000000000e+00
-1.643968934788084257e-01,-4.912169737821093229e-01,-2.905535305202921470e-01,-5.656002064108370808e-01,1.219207753308121811e+00,7.386108951564199776e-01,1.000000000000000000e+00
-5.874171828315197241e-02,-4.099036821377669004e-01,-1.810096582090091055e-01,-4.912169737821093785e-01,1.160013235963091915e+00,8.074250204924185992e-01,1.000000000000000000e+00
4.006608460796595717e-02,-3.221985596628602067e-01,-7.777365209701662951e-02,-4.099036821377669559e-01,1.097227155356643502e+00,8.708946456297932404e-01,1.000000000000000000e+00
1.316763292563928600e-01,-2.286605919383674634e-01,1.877176486235393807e-02,-3.221985596628602067e-01,1.031230090804497790e+00,9.288136537026114858e-01,1.000000000000000000e+00
2.157812333024284046e-01,-1.298663568821152303e-01,1.082844248804969017e-01,-2.286605919383674912e-01,9.624108563474700340e-01,9.810073562601542285e-01,1.000000000000000000e+00
2.921160894017227339e-01,-2.640683606411888679e-02,1.904635928395314037e-01,-1.298663568821152581e-01,8.911644226787894807e-01,1.027332727864285422e+00,1.000000000000000000e+00
3.604597112344995469e-01,8.111578143502798377e-02,2.650506223554200402e-01,-2.640683606411889026e-02,8.178898501146514288e-01,1.067678480135511920e+00,1.000000000000000000e+00
4.206346563773445957e-01,1.920912867391429135e-01,3.318293915749925826e-01,8.111578143502799765e-02,7.429882425648283162e-01,1.101964978078290969e+00,1.000000000000000000e+00
4.725072293807409674e-01,3.059046149388205960e-01,3.906265209446758702e-01,1.920912867391429413e-01,6.668607321581507819e-01,1.130144002236183054e+00,1.000000000000000000e+00
5.159872694111186098e-01,4.219389698020509782e-01,4.413113762175632782e-01,3.059046149388206515e-01,5.899065038351236634e-01,1.152198360915659636e+00,1.000000000000000000e+00
5.510277277900516024e-01,5.395788948267137286e-01,4.837958609577890368e-01,4.219389698020510338e-01,5.125208688374338628e-01,1.168141357371476952e+00,1.000000000000000000e+00
5.776240416915087161e-01,6.582132765833935695e-01,5.180340037527408903e-01,5.395788948267138396e-01,4.350933956060030194e-01,1.178016117462848511e+00,1.000000000000000000e+00
5.958133111370039758e-01,7.772382669099439090e-01,5.440213462506612307e-01,6.582132765833936805e-01,3.580061061469277939e-01,1.181894783867251109e+00,1.000000000000000000e+00
6.056732872548304947e-01,8.960601111861559165e-01,5.617941390000031898e-01,7.772382669099440200e-01,2.816317454422922473e-01,1.179877583474296721e+00,1.000000000000000000e+00
6.073211805401981245e-01,1.014097870633434040e+00,5.714283528743264728e-01,8.960601111861561385e-01,2.063321309721035668e-01,1.172091775074867614e+00,1.000000000000000000e+00
6.009122985654071769e-01,1.130786027346005307e+00,5.730385146195043911e-01,1.014097870633434262e+00,1.324565888788145351e-01,1.158690484908267537e+00,1.000000000000000000e+00
5.866385232408082295e-01,1.245576961562268936e+00,5.667763757560239091e-01,1.130786027346005529e+00,6.034048274933542094e-02,1.139851438031891373e+00,1.000000000000000000e+00
5.647266383161951842e-01,1.357943291522649254e+00,5.528294247058487265e-01,1.245576961562268936e+00,-9.696159585640382744e-03,1.115775593832212476e+00,1.000000000000000000e+00
5.354365183368704484e-01,1.467380067128945420e+00,5.314192525887366791e-01,1.357943291522649476e+00,-7.734991642479910334e-02,1.086685694302302219e+00,1.000000000000000000e+00
4.990591907275253036e-01,1.573406809514737104e+00,5.027997836454788372e-01,1.467380067128945642e+00,-1.423351355340577440e-01,1.052824733968924509e+00,1.000000000000000000e+00
4.559147830693983661e-01,1.675569389552052924e+00,4.672553816939244431e-01,1.573406809514737326e+00,-2.043849868516912083e-01,1.014454360561202639e+00,1.000000000000000000e+00
4.063503679613050257e-01,1.773441739251234051e+00,4.250988444069956351e-01,1.675569389552053146e+00,-2.632524015795890682e-01,9.718532156728983962e-01,1.000000000000000000e+00
3.507377181127363519e-01,1.866627390953895738e+00,3.766692975195771731e-01,1.773441739251234273e+00,-3.187108952984872290e-01,9.253152247816562870e-01,1.000000000000000000e+00
3.019633590516694333e-01,1.931422824586184639e+00,3.223300013228778682e-01,1.866627390953895960e+00,-2.560080864692019786e-01,6.434059336473317847e-01,0.000000000000000000e+00
3.341583814089613691e-01,1.829778089006856234e+00,2.746724206997583351e-01,1.931422824586184861e+00,4.864300171253349570e-01,-1.009312266770051369e+00,0.000000000000000000e+00
3.590335703996247463e-01,1.727139691410307432e+00,3.061302789513601907e-01,1.829778089006856678e+00,4.193117668911111595e-01,-1.019179135499535205e+00,0.000000000000000000e+00
3.766121256626421276e-01,1.624032713026795749e+00,3.304359048511000263e-01,1.727139691410307654e+00,3.524062426981209861e-01,-1.023832050710136166e+00,0.000000000000000000e+00
3.869527078089585737e-01,1.520974092877882544e+00,3.476119668396608908e-01,1.624032713026795971e+00,2.860385992692284773e-01,-1.023351862935510281e+00,0.000000000000000000e+00
3.901484439513646096e-01,1.418470244822285231e+00,3.577157823856746965e-01,1.520974092877882766e+00,2.205248726642290713e-01,-1.017843084976146173e+00,0.000000000000000000e+00
3.863257833395246088e-01,1.317014773839786823e+00,3.608383462858225088e-01,1.418470244822285453e+00,1.561706058386827523e-01,-1.007432906484869495e+00,0.000000000000000000e+00
3.756432117169753448e-01,1.217086300821526024e+00,3.571032125021986747e-01,1.317014773839787045e+00,9.326955321357960349e-02,-9.922701165198634099e-01,0.000000000000000000e+00
