x_t,y_t,x_t-1,y_t-1,a_x,a_y,direction
-1.945162575593463394e+00,-1.199907625662121724e+00,-1.683653599138817292e+00,-1.216646968790023431e+00,-1.308673569027390737e+00,-1.833959294143186480e-01,0.000000000000000000e+00
-2.131890261535968278e+00,-1.187301861871399966e+00,-1.926388991219432523e+00,-1.216131273636756216e+00,-8.958017215511604459e-01,-6.709202238820793918e-02,1.000000000000000000e+00
-1.892328948281326584e+00,-1.153316937742250747e+00,-2.106935512337184235e+00,-1.203143033053268196e+00,1.840645858679625491e+00,1.383129789132128140e-01,1.000000000000000000e+00
-1.659617851025275925e+00,-1.109738608406007909e+00,-1.875304292337793610e+00,-1.168126958015763606e+00,1.796672739437267685e+00,2.304837366911174634e-01,1.000000000000000000e+00
-1.434766329202226798e+00,-1.056972326606872237e+00,-1.650296528636316706e+00,-1.123226400219956789e+00,1.746220308772192586e+00,3.187590177462702457e-01,1.000000000000000000e+00
-1.218724961885445879e+00,-9.954607105277045731e-01,-1.432888168283777963e+00,-1.068859114422667567e+00,1.689665891403828279e+00,4.027817469243942794e-01,1.000000000000000000e+00
-1.012382037643904331e+00,-9.256806251085928361e-01,-1.223998323750615125e+00,-1.005481148471615294e+00,1.627409344471518526e+00,4.822228909472136005e-01,1.000000000000000000e+00
-8.165604209183627837e-01,-8.481401528442172877e-01,-1.024485878978257603e+00,-9.335838360670437597e-01,1.559870640570536038e+00,5.567825202693161835e-01,1.000000000000000000e+00
-6.320148028513624672e-01,-7.633754711726907782e-01,-8.351464594861938151e-01,-8.536906756487717685e-01,1.487487399853641756e+00,6.261907065211591572e-01,1.000000000000000000e+00
-4.594293424551609828e-01,-6.719476536878846717e-01,-6.567097742065324262e-01,-7.663541130405717716e-01,1.410712384361628269e+00,6.902082543917474888e-01,1.000000000000000000e+00
-2.994157019628205796e-01,-5.744394124393601420e-01,-4.898373347353227047e-01,-6.721522456067310358e-01,1.330010967670581801e+00,7.486272676424630124e-01,1.000000000000000000e+00
-1.525114781905478889e-01,-4.714517985305106129e-01,-3.351205557185564232e-01,-5.716854657087317992e-01,1.245858592804168774e+00,8.012715497662126207e-01,1.000000000000000000e+00
-1.917902975333371160e-02,-3.636008780883255298e-01,-1.930792381404323466e-01,-4.655730611948508124e-01,1.158738231159834431e+00,8.479968406100001355e-01,1.000000000000000000e+00
1.001953019697535696e-01,-2.515144004596877036e-01,-6.416043536116354529e-02,-3.544497905141215655e-01,1.069137854938802423e+00,8.886908910602325795e-01,1.000000000000000000e+00
2.053015821209096259e-01,-1.358284751919625610e-01,5.126230012968444050e-02,-2.389624498209698411e-01,9.775479352548496204e-01,9.232733786456883696e-01,1.000000000000000000e+00
2.959062877390679636e-01,-1.718427398289856106e-02,1.528892931121930976e-01,-1.197664491306711376e-01,8.844589777281600673e-01,9.516956676393525383e-01,1.000000000000000000e+00
3.718519368388371604e-01,1.037752266601555673e-01,2.404947508336227058e-01,2.477585798277443310e-03,7.903591069509159350e-01,9.739404179346724533e-01,1.000000000000000000e+00
4.330563505073223851e-01,2.264084468253561855e-01,3.139264043657872261e-01,1.271071696372897686e-01,6.957317107443015125e-01,9.900210476311894769e-01,1.000000000000000000e+00
4.795115589546041224e-01,3.500783340178151293e-01,3.731047951283613662e-01,2.534612560279776439e-01,6.010531546147681592e-01,9.999810548864977999e-01,1.000000000000000000e+00
5.112823639889054750e-01,4.741554093884141619e-01,4.180222171518915841e-01,3.808834633971746042e-01,5.067905762647241241e-01,1.003893205173824965e+00,1.000000000000000000e+00
5.285045718307882501e-01,5.980207160562400759e-01,4.487413271387183933e-01,5.087252136126628743e-01,4.133997694225927111e-01,1.001858590624883583e+00,1.000000000000000000e+00
5.313829115268174919e-01,7.210686569578544924e-01,4.653934357755502016e-01,6.363487697619023553e-01,3.213231656331576036e-01,9.940055686345553587e-01,1.000000000000000000e+00
5.201886554672732199e-01,8.427097104505711922e-01,4.681764950529688218e-01,7.631301601056809103e-01,2.309879219946137652e-01,9.804885873555411191e-01,1.000000000000000000e+00
4.952569596506741223e-01,9.623730127330305528e-01,4.573527975501017750e-01,8.884619760766562235e-01,1.428041221485997492e-01,9.614869061161417374e-01,1.000000000000000000e+00
4.569839423665009170e-01,1.079508797019683275e+00,4.332464047432045273e-01,1.011756033054240111e+00,5.716309712618171390e-02,9.372032191518392397e-01,1.000000000000000000e+00
4.058235208837750463e-01,1.193590680311287011e+00,3.962403223914705563e-01,1.132445883547105625e+00,-2.556412806847108490e-02,9.078621913503398533e-01,1.000000000000000000e+00
3.422840265347242283e-01,1.304117789536066940e+00,3.467734419393230239e-01,1.249989173347548332e+00,-1.050282569912292935e-01,8.737089149698002988e-01,1.000000000000000000e+00
2.669246192680281848e-01,1.410616719790693363e+00,2.853372676494833615e-01,1.363869832182794228e+00,-1.809030090090976983e-01,8.350072965007394599e-01,1.000000000000000000e+00
1.803515233140075003e-01,1.512643318381511337e+00,2.124724498436912912e-01,1.473600091371792153e+00,-2.528862676239883034e-01,7.920383830035228057e-01,1.000000000000000000e+00
8.321410605411272421e-02,1.609784289349441400e+00,1.287651451770201183e-01,1.578722321996789191e+00,-3.207010869805397846e-01,7.450986373656287576e-01,1.000000000000000000e+00
-2.379917748059842339e-02,1.701658614151562388e+00,3.484322530683280073e-02,1.678810688111798788e+00,-3.840965544246948693e-01,6.944981719863733138e-01,1.000000000000000000e+00
-1.399649518420641170e-01,1.787918785163585156e+00,-6.862764436125029510e-02,1.773472610529680971e+00,-4.428485077313160101e-01,6.405589504123269107e-01,1.000000000000000000e+00
-2.645291773894073439e-01,1.868251849655326646e+00,-1.809480339598780185e-01,1.862350037750837073e+00,-4.967601063617380630e-01,5.836129664148281826e-01,1.000000000000000000e+00
-3.967114727796166029e-01,1.942380262871089780e+00,-3.013888644922316784e-01,1.945120521614381204e+00,-5.456622568436910736e-01,5.240004099232410395e-01,1.000000000000000000e+00
-5.357094811256194467e-01,2.010062549813898425e+00,-4.291955872371896463e-01,2.021498096262193123e+00,-5.894138930823813460e-01,4.620678291050241415e-01,1.000000000000000000e+00
