x_t,y_t,x_t-1,y_t-1,a_x,a_y,direction
5.825287138630277362e-01,-1.276104113379036065e+00,6.633169208465844457e-01,-1.233454450091190147e+00,-1.156333156532096895e+00,-4.553328795307988730e-01,0.000000000000000000e+00
4.443557741218270296e-01,-1.310421496471157798e+00,5.288443280843534433e-01,-1.286282190246007540e+00,-1.159647200374633647e+00,-3.128601613391341352e-01,0.000000000000000000e+00
3.065887605451219078e-01,-1.327037455694933588e+00,3.940987840786981389e-01,-1.321008380225551226e+00,-1.154840891996766095e+00,-1.718770413857313994e-01,0.000000000000000000e+00
1.698978470750326930e-01,-1.326222446019145851e+00,2.597490971921251335e-01,-1.337822277577463748e+00,-1.142099488731274093e+00,-3.304796201061042243e-02,0.000000000000000000e+00
3.493457335718563872e-02,-1.308327356164627364e+00,1.264488176246849060e-01,-1.336997559073707320e+00,-1.121643627194343296e+00,1.029864615793337768e-01,0.000000000000000000e+00
-9.767099208405580213e-02,-1.273780180484092694e+00,-5.166676494188570529e-03,-1.318889293407853769e+00,-1.093727533003914898e+00,2.356121210146629730e-01,0.000000000000000000e+00
-2.273129265113411901e-01,-1.223082377466621518e+00,-1.344829455626802839e-01,-1.283930573428580413e+00,-1.058637100759946881e+00,3.642439106436167195e-01,0.000000000000000000e+00
-3.534119555401666335e-01,-1.156804939030693369e+00,-2.609090968269514588e-01,-1.232628831264727776e+00,-1.016687856320945826e+00,4.883280309588415302e-01,0.000000000000000000e+00
-4.754177747090004291e-01,-1.075584195712677493e+00,-3.838802248705383002e-01,-1.165561860793662419e+00,-9.682228137512070010e-01,6.073440920599495474e-01,0.000000000000000000e+00
-5.928111822260004882e-01,-9.801173836582510734e-01,-5.028596755976627586e-01,-1.083373572858948641e+00,-9.136102395853322733e-01,7.208070107758491885e-01,0.000000000000000000e+00
-7.051060161500194434e-01,-8.711579999813922059e-01,-6.173411260769205988e-01,-9.867695094534119082e-01,-8.532413372615019753e-01,8.282686962127400188e-01,0.000000000000000000e+00
-8.118508903605546889e-01,-7.495109735688229025e-01,-7.268504736702887659e-01,-8.765121437487045641e-01,-7.875278647118999498e-01,9.293195196401871083e-01,0.000000000000000000e+00
-9.126307247742584394e-01,-6.160276787775444962e-01,-8.309475289421391908e-01,-7.534159933718055369e-01,-7.168996981697086657e-01,1.023589565770218757e+00,0.000000000000000000e+00
-1.007068066368966397e+00,-4.716008197003539459e-01,-9.292275079185520203e-01,-6.183425747030746322e-01,-6.418023552566533008e-01,1.110749663619608141e+00,0.000000000000000000e+00
-1.094824198674530180e+00,-3.171592127607406053e-01,-1.021322320343190926e+00,-4.721952262004228684e-01,-5.626944903556410083e-01,1.190512196266253486e+00,0.000000000000000000e+00
-1.175600038477749409e+00,-1.536624953466071697e-01,-1.106901651647086871e+00,-3.159138288417100981e-01,-4.800453751509662914e-01,1.262631689913511268e+00,1.000000000000000000e+00
-1.073668054765511526e+00,-2.681345792102137748e-01,-1.185673837410700315e+00,-1.504694517249011987e-01,1.683279435299637639e+00,-9.512528622733904538e-01,1.000000000000000000e+00
-9.686347275745255114e-01,-3.684415272715237943e-01,-1.086270288332229050e+00,-2.663051878278228091e-01,1.720000431501189642e+00,-8.384345345035773001e-01,1.000000000000000000e+00
-8.610788716667778786e-01,-4.543713965237424213e-01,-9.838423249583465591e-01,-3.678070455101163372e-01,1.749868057599768489e+00,-7.239281851049698124e-01,1.000000000000000000e+00
-7.515802022546440586e-01,-5.257872425797421867e-01,-8.789544044839884274e-01,-4.547605569873638398e-01,1.772871651946463345e+00,-6.083311411328110596e-01,1.000000000000000000e+00
-6.407164630393034077e-01,-5.826263014014676500e-01,-7.721718622187039305e-01,-5.270271465181908255e-01,1.789034557926372004e+00,-4.922342125201978336e-01,1.000000000000000000e+00
-5.290606211073000109e-01,-6.248988221096716256e-01,-6.640581108644088015e-01,-5.845433023859973876e-01,1.798413332334667381e+00,-3.762189131048347956e-01,1.000000000000000000e+00
-4.171781411647931259e-01,-6.526865635637871810e-01,-5.551719049928616201e-01,-6.273193958045044649e-01,1.801096805990472172e+00,-2.608547827238041905e-01,1.000000000000000000e+00
-3.056243509501185285e-01,-6.661409688045070165e-01,-4.460646828928485075e-01,-6.554381595880864886e-01,1.797205004153647145e+00,-1.466968215487603477e-01,1.000000000000000000e+00
-1.949419089807666317e-01,-6.654810327571520912e-01,-3.372779973339902204e-01,-6.690528408473421784e-01,1.786887934849333615e+00,-3.428304705922471940e-02,1.000000000000000000e+00
-8.565838506505182859e-02,-6.509908797976243777e-01,-2.293410461265490419e-01,-6.683850432914132389e-01,1.770324253694408823e+00,7.586781675897852351e-02,1.000000000000000000e+00
2.171603675395916352e-02,-6.230170688807593615e-01,-1.227683126487857102e-01,-6.537222759366166924e-01,1.747719814256525339e+00,1.832585092449829367e-01,1.000000000000000000e+00
1.266907239498447912e-01,-5.819656449199209769e-01,-1.805732576962925176e-02,-6.254152261320555795e-01,1.719306113360650423e+00,2.874152540467198591e-01,1.000000000000000000e+00
2.287966219101262300e-01,-5.282989559840317595e-01,8.431345218100703975e-02,-5.838747758136821897e-01,1.685338641087569922e+00,3.878896242696716623e-01,1.000000000000000000e+00
3.275881337762943657e-01,-4.625322566417885417e-01,1.838866015445040636e-01,-5.295687807860890439e-01,1.646095145484322453e+00,4.842602457091684243e-01,1.000000000000000000e+00
4.226448473882642443e-01,-3.852301184310778503e-01,2.802275785439147238e-01,-4.630186336039579520e-01,1.601873822226913546e+00,5.761343330031571952e-01,1.000000000000000000e+00
5.135731038738201581e-01,-2.970026689637133566e-01,3.729263993913618513e-01,-3.847956312810810742e-01,1.552991439641378202e+00,6.631490544674270016e-01,1.000000000000000000e+00
6.000074033118633077e-01,-1.985016815912089838e-01,4.615991699684403593e-01,-2.955171695933172527e-01,1.499781409600376314e+00,7.449727223033364432e-01,1.000000000000000000e+00
6.599406520833377421e-01,-1.126142651632401070e-01,5.458894566218263078e-01,-1.958427861623878996e-01,1.185999660647811149e+00,6.445118441988233471e-01,0.000000000000000000e+00
5.651876566818970771e-01,-1.710510697022276927e-01,6.043360542325055818e-01,-1.089322332299719892e-01,-6.455398072085147820e-01,-5.049594699789846652e-01,0.000000000000000000e+00
4.693816533863398033e-01,-2.169158001369572986e-01,5.119334178302822336e-01,-1.680651680103112666e-01,-6.580077905663800353e-01,-4.048290937625707020e-01,0.000000000000000000e+00
3.730152672995814545e-01,-2.502328403962519321e-01,4.185038935164263063e-01,-2.144762634648077759e-01,-6.646429196606323808e-01,-3.048929235257294423e-01,0.000000000000000000e+00
2.765740791506123286e-01,-2.710878637121626467e-01,3.245278867712547144e-01,-2.481901939965907022e-01,-6.655286023530307959e-01,-2.056390983725886190e-01,0.000000000000000000e+00
1.805343748759687394e-01,-2.796261911780471010e-01,2.304789334376685372e-01,-2.692936534227376444e-01,-6.607748922512259870e-01,-1.075426841310766629e-01,0.000000000000000000e+00
8.536098574447371912e-02,-2.760508893141628284e-01,1.368215051245155467e-01,-2.779336939786251626e-01,-6.505174166446389128e-01,-1.106359467636853534e-02,0.000000000000000000e+00
-8.494772143105426207e-03,-2.606206212005376388e-01,4.400890290728653315e-02,-2.743158012207136953e-01,-6.349161998705420418e-01,8.335537078434421265e-02,0.000000000000000000e+00
-1.005970508128335994e-01,-2.336472666604044734e-01,-4.751875206127837564e-02,-2.587017195609714326e-01,-6.141543899841381826e-01,1.752903671103173411e-01,0.000000000000000000e+00
-1.905273083601258521e-01,-1.954933278063544222e-01,-1.373364230665977681e-01,-2.314070441006712553e-01,-5.884368969256603688e-01,2.643382127074627719e-01,0.000000000000000000e+00
-2.778860251163010053e-01,-1.465691369934463417e-01,-2.250359501843905985e-01,-1.927985952700315975e-01,-5.579889506501753971e-01,3.501179632595834423e-01,0.000000000000000000e+00
-3.622942920135256983e-01,-8.732988485714265892e-02,-3.102277238775200119e-01,-1.432915935209813085e-01,-5.230545879116360597e-01,4.322723446640939771e-01,0.000000000000000000e+00
-4.433952658715852868e-01,-1.827248664787592403e-02,-3.925422339613614531e-01,-8.334665196150554956e-02,-4.838950765705617996e-01,5.104690409196894763e-01,0.000000000000000000e+00
-5.208554870901030975e-01,6.006769449225662222e-02,-4.716314887920172172e-01,-1.346660536032574275e-02,-4.407872864262182278e-01,5.844018335118118523e-01,0.000000000000000000e+00
-5.943660559970964652e-01,1.471202483319063448e-01,-5.471703002730278209e-01,6.580680561047337618e-02,-3.940220156579871680e-01,6.537915896416146566e-01,0.000000000000000000e+00
-6.636436648752401801e-01,2.422832232200731184e-01,-6.188574310244659982e-01,1.538963756900211255e-01,-3.439022819987354596e-01,7.183870974414364730e-01,0.000000000000000000e+00
-7.284314834569934893e-01,3.449267172769743262e-01,-6.864166008096694860e-01,2.501929824596581531e-01,-2.907415877546828398e-01,7.779657471095760002e-01,0.000000000000000000e+00
-7.884998964451127579e-01,4.543965357242441550e-01,-7.495973500655599420e-01,3.540592203139780181e-01,-2.348621677339838287e-01,8.323340576774714838e-01,0.000000000000000000e+00
-8.436470923722897419e-01,5.700178950325772709e-01,-8.081757591288726283e-01,4.648331013590851768e-01,-1.765932290497656265e-01,8.813280498875786240e-01,0.000000000000000000e+00
-8.936995038592159268e-01,6.910991547189793138e-01,-8.619550224890643042e-01,5.818318036860122833e-01,-1.162691916252818619e-01,9.248134664088687451e-01,0.000000000000000000e+00
-9.385121000607650199e-01,8.169355578710728594e-01,-9.107658781257250702e-01,7.043554476231210781e-01,-5.422793804931963502e-02,9.626858413435227524e-01,0.000000000000000000e+00
-9.779685328019901425e-01,9.468129618095210143e-01,-9.544668927005997006e-01,8.316908808195191405e-01,9.190918787795878189e-03,9.948704216818998747e-01,0.000000000000000000e+00
-1.011981138596050878e+00,1.080011540718092355e+00,-9.929446040686644714e-01,9.631154533491157466e-01,7.364774210277591493e-02,1.021321944038608542e+00,0.000000000000000000e+00
-1.040490799402087330e+00,1.215809442570495724e+00,-1.026113523245999026e+00,1.097900764448381805e+00,1.388045437880111033e-01,1.042024270648795659e+00,0.000000000000000000e+00
-1.063466665619631435e+00,1.353486383259769443e+00,-1.053915998621578032e+00,1.235316363006436990e+00,2.043266155793692918e-01,1.056989889217443856e+00,0.000000000000000000e+00
-1.080905745424793896e+00,1.492327161485350384e+00,-1.076321945822837467e+00,1.374633384509620582e+00,2.698841116165210385e-01,1.066259281793307867e+00,0.000000000000000000e+00
-1.092832365129798200e+00,1.631625078670307039e+00,-1.093328447238425261e+00,1.515128107799756485e+00,3.351535755718090259e-01,1.069900168380982786e+00,0.000000000000000000e+00
-1.099297505789247342e+00,1.770685248961784586e+00,-1.104959225763579411e+00,1.656085415731259447e+00,3.998194059324141070e-01,1.068006631507839588e+00,0.000000000000000000e+00
-1.100378021781816429e+00,1.908827785206267835e+00,-1.111263997861952735e+00,1.796802144602062778e+00,4.635752534527587398e-01,1.060698128424532261e+00,0.000000000000000000e+00
-1.096175747563127745e+00,2.045390847682629243e+00,-1.112317711530477427e+00,1.936590308081906908e+00,5.261253452470073810e-01,1.048118398038401011e+00,0.000000000000000000e+00
-1.086816499212813980e+00,2.179733543314622768e+00,-1.108219675209337396e+00,2.074780182263517680e+00,5.871857304628231855e-01,1.030434270055915924e+00,0.000000000000000000e+00
-1.072448977784931756e+00,2.311238664064942050e+00,-1.099092584095772374e+00,2.210723239412057506e+00,6.464854429641805345e-01,1.007834384143051931e+00,0.000000000000000000e+00
-1.053243581814844454e+00,2.439315254229503793e+00,-1.085081450697011674e+00,2.343794918980387276e+00,7.037675769507116819e-01,9.805278271999047224e-01,0.000000000000000000e+00
-1.029391136636598869e+00,2.563400997397610848e+00,-1.066352446793059849e+00,2.473397225486321460e+00,7.587902719506498528e-01,9.487426970882548716e-01,0.000000000000000000e+00
