x_t,y_t,x_t-1,y_t-1,a_x,a_y,direction
4.275416805860173808e-01,-1.164117393287276814e+00,5.091820242886964110e-01,-1.027718854601590959e+00,-9.511417437574779532e-01,-4.198797571501233228e-01,0.000000000000000000e+00
2.811369062038266420e-01,-1.235642430090572841e+00,3.663008392284089476e-01,-1.118141437824021311e+00,-9.620579381387043272e-01,-2.742414668390715793e-01,0.000000000000000000e+00
1.344349607446900519e-01,-1.282659243776831159e+00,2.223987922014658281e-01,-1.185390801219505352e+00,-9.651813014662009582e-01,-1.294206130673566379e-01,0.000000000000000000e+00
-1.183600193188580167e-02,-1.305424075726447031e+00,7.820465411075674944e-02,-1.229597011109064608e+00,-9.606515341965621291e-01,1.388609195096874270e-02,0.000000000000000000e+00
-1.569644400342213586e-01,-1.304307464999569843e+00,-6.556586866477172315e-02,-1.251000991097597659e+00,-9.486432344904778269e-01,1.550032550024873224e-01,0.000000000000000000e+00
-3.002585963069803743e-01,-1.279790149581603309e+00,-2.082133978377652961e-01,-1.249951129903543734e+00,-9.293643441702176267e-01,2.932797027090309205e-01,0.000000000000000000e+00
-4.410495099647165351e-01,-1.232458506664721343e+00,-3.490580014489781391e-01,-1.226899427622580196e+00,-9.030544614456172958e-01,4.280912053970225561e-01,0.000000000000000000e+00
-5.786938564568071541e-01,-1.162999563586911700e+00,-4.874421543130964540e-01,-1.182397208583162662e+00,-8.699830313667316073e-01,5.588430141130478201e-01,0.000000000000000000e+00
-7.125766045092521983e-01,-1.072195612534482034e+00,-6.227335292390983046e-01,-1.117090430525124578e+00,-8.304474253450930821e-01,6.849722020140502909e-01,0.000000000000000000e+00
-8.421134809984373026e-01,-9.609184634059620977e-01,-7.543276086510530831e-01,-1.031714621228243756e+00,-7.847709214060213379e-01,8.059498024976876618e-01,0.000000000000000000e+00
-9.667532353459803440e-01,-8.301233703321412305e-01,-8.816501073259156440e-01,-9.270894749324440909e-01,-7.333005970909038940e-01,9.212827375917035377e-01,0.000000000000000000e+00
-1.085979696276173856e+00,-6.808426682473573965e-01,-1.004159198079506377e+00,-8.041131419225433508e-01,-6.764051471214941325e-01,1.030515531281944952e+00,0.000000000000000000e+00
-1.199313614942209893e+00,-5.141791566103013356e-01,-1.121347533364559279e+00,-6.637562454970108439e-01,-6.144726380673055655e-01,1.133231803624068723e+00,1.000000000000000000e+00
-1.071751755523364436e+00,-5.985717537213142148e-01,-1.232744056889488737e+00,-5.070556612013118469e-01,1.917419249769903633e+00,-3.502768065217397586e-01,1.000000000000000000e+00
-9.432784881355709139e-01,-6.613364771869810754e-01,-1.107362813208080610e+00,-5.864033789328690904e-01,1.926998439830578835e+00,-2.224761450201575286e-01,1.000000000000000000e+00
-8.145444468803304527e-01,-7.025947196310978748e-01,-9.810857416893514760e-01,-6.454161090957033498e-01,1.929739256812917914e+00,-9.539280126681681793e-02,1.000000000000000000e+00
-6.861886020773377837e-01,-7.225713382519244332e-01,-8.545523541215378494e-01,-6.842079876208959632e-01,1.925764290804516277e+00,3.036184512347166534e-02,1.000000000000000000e+00
-5.588353466075338671e-01,-7.215914888645847958e-01,-7.283906978984597824e-01,-7.029904300366830450e-01,1.915226755361955524e+00,1.541951224071459181e-01,1.000000000000000000e+00
-4.330917120052880653e-01,-7.000770291578215510e-01,-6.032144921702993212e-01,-7.020691547676710664e-01,1.898309123805839826e+00,2.755356122552667375e-01,1.000000000000000000e+00
-3.095447254233920087e-01,-6.585425174451771113e-01,-4.796203915255033423e-01,-6.818408014002115269e-01,1.875221648602361624e+00,3.938355400060590816e-01,1.000000000000000000e+00
-1.887589176796286572e-01,-5.975908346591101150e-01,-3.581853881373365800e-01,-6.427891686230173818e-01,1.846200773447494781e+00,5.085730009495108561e-01,1.000000000000000000e+00
-7.127399164673403620e-02,-5.179084586392344036e-01,-2.394643624093349688e-01,-5.854810979327609299e-01,1.811507448006506982e+00,6.192540149464217381e-01,1.000000000000000000e+00
4.239734072614661370e-02,-4.202604208995668333e-01,-1.239877912231490548e-01,-5.105620304191977876e-01,1.771425355542875169e+00,7.254144026827876734e-01,1.000000000000000000e+00
1.517713454675427287e-01,-3.054849770221818583e-01,-1.225962193519890275e-02,-4.187512650102908629e-01,1.726259063895784873e+00,8.266214778719643830e-01,1.000000000000000000e+00
2.563950714315522683e-01,-1.744880226147388913e-01,9.524468070956550181e-02,-3.108369474627806217e-01,1.676332110434639588e+00,9.224755507360530293e-01,1.000000000000000000e+00
3.558479676798542157e-01,-2.823728738638921903e-02,1.980799085724509190e-01,-1.876708201264878362e-01,1.621985031732518845e+00,1.012611239120357887e+00,1.000000000000000000e+00
4.497433091657496163e-01,1.322436596588562885e-01,2.958326998545755537e-01,-5.016276309079018697e-02,1.563573348759021542e+00,1.096698584613901906e+00,1.000000000000000000e+00
4.659739810483307654e-01,1.990853024323967491e-01,3.881229404094480029e-01,1.007248422602889937e-01,7.472927625924125072e-01,5.433771982996714600e-01,0.000000000000000000e+00
3.593886069102239511e-01,1.044402064392584428e-01,4.040761558587536162e-01,1.635707788124224349e-01,-5.435432706835738870e-01,-4.108595600862272601e-01,0.000000000000000000e+00
2.513284083844357086e-01,2.816595405584941536e-02,2.993128133630602039e-01,7.458344320926586779e-02,-5.590441480042197542e-01,-3.023049234092770599e-01,0.000000000000000000e+00
1.423547343369263585e-01,-2.972752259477817391e-02,1.930998579753814559e-01,2.868766146501132430e-03,-5.686450687076469723e-01,-1.936915971025929273e-01,0.000000000000000000e+00
3.302225999608778689e-02,-6.932098091522195804e-02,8.598904254154393634e-02,-5.156391398218092281e-02,-5.724161748650736792e-01,-8.555547209837464917e-02,0.000000000000000000e+00
-7.612361100813089254e-02,-9.078366552889245711e-02,-2.147443964719848025e-02,-8.879052700718499669e-02,-5.704549139497212540e-01,2.158057424891546977e-02,0.000000000000000000e+00
-1.845492472599229716e-01,-9.437071416249678824e-02,-1.287545084040020993e-01,-1.089702003290850263e-01,-5.628850157078150174e-01,1.272089934118662835e-01,0.000000000000000000e+00
-2.917351824543331640e-01,-8.042019228420632659e-02,-2.353266545151714295e-01,-1.123428198740695216e-01,-5.498553599974419503e-01,2.308397593994923613e-01,0.000000000000000000e+00
-3.971783909379296706e-01,-4.934977848428005742e-02,-3.406802917313164758e-01,-9.922624199757169861e-02,-5.315387433389647809e-01,3.320024325451932379e-01,0.000000000000000000e+00
-5.003944370259172381e-01,-1.653123866857962197e-03,-4.443209934086249091e-01,-7.001317700851578119e-02,-5.081305522649344208e-01,4.302480857982032281e-01,0.000000000000000000e+00
-6.009194900260729222e-01,6.210409013655451838e-02,-5.457726050843128007e-01,-2.516776619192045983e-02,-4.798473518557218598e-01,5.251510867715188935e-01,0.000000000000000000e+00
-6.983121977216045773e-01,1.412883701223800748e-01,-6.445792250545836488e-01,3.477812471884864781e-02,-4.469253980974136065e-01,6.163107296430780924e-01,0.000000000000000000e+00
-7.921554119061146038e-01,2.352028789755822302e-01,-7.403070458310935242e-01,1.092288717295952921e-01,-4.096190829019669688e-01,7.033527118642719511e-01,0.000000000000000000e+00
-8.820577604196970789e-01,3.430921270644037291e-01,-8.325460501786290379e-01,1.975292937391139592e-01,-3.681993207849174055e-01,7.859304514937334174e-01,0.000000000000000000e+00
-9.676550610013963105e-01,4.641468588372628101e-01,-9.209115562779158770e-01,2.989690633004256637e-01,-3.229518863045797161e-01,8.637262418427468225e-01,0.000000000000000000e+00
-1.048611573145217690e+00,5.975091068757025781e-01,-1.005045607408870056e+00,4.127873011032854866e-01,-2.741757114274459006e-01,9.364522409851157025e-01,0.000000000000000000e+00
-1.124621085020310440e+00,7.422773851889848951e-01,-1.084618202406664178e+00,5.381773279024387735e-01,-2.221811519997196060e-01,1.003851294546057815e+00,0.000000000000000000e+00
-1.195407833386442631e+00,8.975119934119217824e-01,-1.159328364001470213e+00,6.742915473638380064e-01,-1.672882324742905324e-01,1.065697591037412906e+00,0.000000000000000000e+00
-1.260727255299251448e+00,1.062240403585426263e+00,-1.228905043008371889e+00,8.202464331844462331e-01,-1.098248779673046821e-01,1.121797149844880215e+00,0.000000000000000000e+00
-1.320366571251868848e+00,1.235462701356299542e+00,-1.293107857182532738e+00,9.751275938580729052e-01,-5.012514260043189618e-02,1.171988142795193921e+00,0.000000000000000000e+00
-1.374145200236434050e+00,1.416157053725308979e+00,-1.351727664392264217e+00,1.137994888607334554e+00,1.147255707505108122e-02,1.216141051031885079e+00,0.000000000000000000e+00
-1.421915008026854554e+00,1.603285175896518755e+00,-1.404586970585238070e+00,1.307887568276884682e+00,7.462719497641924493e-02,1.254158659704527334e+00,0.000000000000000000e+00
-1.463560390779381937e+00,1.795797770331493792e+00,-1.451540173826957769e+00,1.483829415381622052e+00,1.389968663520842751e-01,1.285975893725321173e+00,0.000000000000000000e+00
