x_t,y_t,x_t-1,y_t-1,a_x,a_y,direction
4.814434792451408596e-01,2.025834440782741552e+00,4.845928317999138035e-01,1.892273314405952922e+00,-7.015235205418597630e-02,9.602573693856597536e-01,0.000000000000000000e+00
5.046939613472364305e-01,1.886845389073567469e+00,4.301593303175219041e-01,1.985750227458803252e+00,5.590024106946792637e-01,-1.029076200915837402e+00,0.000000000000000000e+00
5.172975020744531305e-01,1.748093557101336293e+00,4.531450163751376548e-01,1.848276070411482230e+00,4.734643794628356495e-01,-1.027055142221849460e+00,0.000000000000000000e+00
5.194039260543943382e-01,1.610257324504783316e+00,4.656050173806249859e-01,1.711036547552755804e+00,3.891300463846688040e-01,-1.019254441899585473e+00,0.000000000000000000e+00
5.112117556048975109e-01,1.473997063506853111e+00,4.676874516327215181e-01,1.574702644603054758e+00,3.063906510097810232e-01,-1.005827519073046794e+00,0.000000000000000000e+00
4.929662642888011370e-01,1.339952246130633906e+00,4.595885805101464494e-01,1.439927536136710318e+00,2.256217950545922890e-01,-9.869524387345077754e-01,0.000000000000000000e+00
4.649573390381462890e-01,1.208738711877149097e+00,4.415508841941227502e-01,1.307343724327442169e+00,1.471819044401100340e-01,-9.628305446456441041e-01,0.000000000000000000e+00
4.275171651824458685e-01,1.080946106123532813e+00,4.138609481405063906e-01,1.177560336406774377e+00,7.141080649482441089e-02,-9.336850048383406042e-01,0.000000000000000000e+00
3.810177493022430806e-01,9.571354984554811818e-01,3.768471744729007256e-01,1.051160590982082477e+00,-1.371572964603036925e-03,-8.997592786152139865e-01,0.000000000000000000e+00
3.258682953306745733e-01,8.378371890786665555e-01,3.308773330480418440e-01,9.286994423277497024e-01,-7.086638864581421005e-02,-8.613155141592384600e-01,0.000000000000000000e+00
2.625124497413420244e-01,7.235487103657765040e-01,2.763559674405240973e-01,8.107014107053388541e-01,-1.367969275475584279e-01,-8.186328860222065185e-01,0.000000000000000000e+00
1.914254319900883239e-01,6.147330294947207507e-01,2.137216715047885462e-01,6.976586056925313528e-01,-1.989095308352503422e-01,-7.720058818732918882e-01,0.000000000000000000e+00
1.131110666215049548e-01,5.118169570250328260e-01,1.434442524978423728e-01,5.900289484114663585e-01,-2.569743838711828765e-01,-7.217425479520538367e-01,0.000000000000000000e+00
2.809873360849779109e-02,4.151897651491576746e-01,6.602179698663275531e-02,4.882345974506747122e-01,-3.107861731340045286e-01,-6.681627026856598039e-01,0.000000000000000000e+00
-6.305974643388925771e-02,3.252020182486951017e-01,-1.802234408028916338e-02,3.926605821765723481e-01,-3.601646094420166144e-01,-6.115961278985149185e-01,0.000000000000000000e+00
-1.597932755297340746e-01,2.421646172881132264e-01,-1.081426346851400294e-01,3.036536460359168799e-01,-4.049548175649719250e-01,-5.523807469652060043e-01,0.000000000000000000e+00
-2.615146735801305300e-01,1.663480584951876340e-01,-2.037744809960568004e-01,2.215213013650390583e-01,-4.450275929651871243e-01,-4.908607991359037470e-01,0.000000000000000000e+00
-3.676238891910386664e-01,9.798190571351332590e-02,-3.043373902149345001e-01,1.465310961502056808e-01,-4.802795270479877643e-01,-4.273850190984532782e-01,0.000000000000000000e+00
-4.775112099733712090e-01,3.725447477271291025e-02,-4.092381448376682385e-01,7.891009213116298437e-02,-5.106330029216323840e-01,-3.623048306353887082e-01,0.000000000000000000e+00
-5.905604565209323642e-01,-1.568727278890163362e-02,-5.178739763926428763e-01,1.884455261151422867e-02,-5.360360642643995366e-01,-2.959725629882141718e-01,0.000000000000000000e+00
-7.061521446664857926e-01,-6.073763029211036446e-02,-6.296357230429643348e-01,-3.352016266026131702e-02,-5.564621604695799695e-01,-2.287396982583408678e-01,0.000000000000000000e+00
-8.236666010788612491e-01,-9.783184535814853922e-02,-7.439109558280960766e-01,-7.807949914233945632e-02,-5.719097717851723273e-01,-1.609551578553343187e-01,0.000000000000000000e+00
-9.424870177909694391e-01,-1.269456237057760839e-01,-8.600870587779259058e-01,-1.147694102168173858e-01,-5.824019186819007210e-01,-9.296363565162679699e-02,0.000000000000000000e+00
-1.062002431836004623e+00,-1.480944436402673037e-01,-9.775542486532461384e-01,-1.435658663950880320e-01,-5.879855601688565025e-01,-2.510398512034357418e-02,0.000000000000000000e+00
-1.181610616812892589e+00,-1.613326883764505670e-01,-1.095708520647354023e+00,-1.644841772784756961e-01,-5.887308862288787026e-01,4.229233267753413489e-02,0.000000000000000000e+00
-1.300720873897899033e+00,-1.667526040926235464e-01,-1.213954507019919804e+00,-1.775781333384175986e-01,-5.847305099642493564e-01,1.089027338268321043e-01,0.000000000000000000e+00
-1.418756710562763645e+00,-1.644830923129975142e-01,-1.331708236322207695e+00,-1.829389753269468621e-01,-5.760985654255981192e-01,1.744149230417781082e-01,0.000000000000000000e+00
-1.535158396046182983e+00,-1.546883458608438733e-01,-1.448399781607715875e+00,-1.806941998214207645e-01,-5.629697174424748152e-01,2.385282264083599668e-01,0.000000000000000000e+00
-1.649385383450210574e+00,-1.375663382107399912e-01,-1.563475786799799705e+00,-1.710062100449341038e-01,-5.454980900816090994e-01,3.009548403909613201e-01,0.000000000000000000e+00
