x_t,y_t,x_t-1,y_t-1,a_x,a_y,direction
-1.853753833984490784e+00,-3.617443983859597312e-01,-1.947673100735538121e+00,-2.610101729378034308e-01,1.438639763935685600e+00,-7.296534899839812738e-01,1.000000000000000000e+00
-1.738720487127915160e+00,-4.625638886168167985e-01,-1.838648880681206244e+00,-3.731040771970146608e-01,1.476134125302144717e+00,-6.246673744452327925e-01,1.000000000000000000e+00
-1.620745551813886021e+00,-5.494732552103511747e-01,-1.726123551663685696e+00,-4.718001128878007711e-01,1.506949594309592522e+00,-5.179629676283817874e-01,1.000000000000000000e+00
-1.500468377552026444e+00,-6.223214391293213632e-01,-1.610720768255293089e+00,-5.568789991977595166e-01,1.531067370800329286e+00,-4.100997885832280421e-01,1.000000000000000000e+00
-1.378526925134582637e+00,-6.810296131514741447e-01,-1.493065940529659796e+00,-6.281928586867564501e-01,1.548502002688836754e+00,-3.016319267753000410e-01,1.000000000000000000e+00
-1.255554653475770444e+00,-7.255901325370671673e-01,-1.373783120120589007e+00,-6.856645243871437589e-01,1.559300650713226544e+00,-1.931054222521268182e-01,1.000000000000000000e+00
-1.132177490566589340e+00,-7.560651561339034599e-01,-1.253491954936180042e+00,-7.292865125722655106e-01,1.563542207259157824e+00,-8.505573757298900972e-02,1.000000000000000000e+00
-1.009010901783716108e+00,-7.725849512667104513e-01,-1.132804726154482466e+00,-7.591196729037025248e-01,1.561336276498661579e+00,2.199466787793607006e-02,1.000000000000000000e+00
-8.866570680484056055e-01,-7.753458970488993351e-01,-1.012323480450674218e+00,-7.752915290229767109e-01,1.552822023624385039e+00,1.275386512901993119e-01,1.000000000000000000e+00
-7.657021855417888156e-01,-7.646082019481512670e-01,-8.926372696792289618e-01,-7.779943239174489378e-01,1.538166901449999902e+00,2.310865783828686126e-01,1.000000000000000000e+00
-6.467138978516039360e-01,-7.406933525290158027e-01,-7.743195094622522534e-01,-7.674827855584118730e-01,1.517565263086072536e+00,3.321683855427262078e-01,1.000000000000000000e+00
-5.302388705569676119e-01,-7.039813112824050423e-01,-6.579254673219047111e-01,-7.440716293781322044e-01,1.491236869788762132e+00,4.303355045759714725e-01,1.000000000000000000e+00
-4.168005173574397815e-01,-6.549074823307347026e-01,-5.439898901453594782e-01,-7.081328151185046771e-01,1.459425303413316444e+00,5.251626433315917941e-01,1.000000000000000000e+00
-3.068968859253126680e-01,-5.939594645663813788e-01,-4.330247798900026535e-01,-6.600925764443439370e-01,1.422396293186789062e+00,6.162494162980830525e-01,1.000000000000000000e+00
-2.009987107109718063e-01,-5.216736124384081519e-01,-3.255173255294889767e-01,-6.004282424670608354e-01,1.380435966742374898e+00,7.032218201314847095e-01,1.000000000000000000e+00
-9.954763896535405443e-02,-4.386314251472288595e-01,-2.219279983128687461e-01,-5.296648709679081524e-01,1.333849035533114513e+00,7.857335499362133602e-01,1.000000000000000000e+00
-2.954635266088118713e-03,-3.454557854385397753e-01,-1.226888164642429835e-01,-4.483717136432273653e-01,1.282956924864441461e+00,8.634671529874434759e-01,1.000000000000000000e+00
8.840143115009646557e-02,-2.428070695065921436e-01,-2.820178449426774536e-02,-3.571585341166953476e-01,1.228095858853721634e+00,9.361350174499465382e-01,1.000000000000000000e+00
1.741750129317158335e-01,-1.313791497233716965e-01,6.116248866771088061e-02,-2.566717997755992298e-01,1.169614910641847638e+00,1.003480194509392520e+00,1.000000000000000000e+00
2.540549226989952114e-01,-1.189531200574050519e-02,1.450659894762351965e-01,-1.475907686903134841e-01,1.107874028147644463e+00,1.065277053183611100e+00,1.000000000000000000e+00
3.277651813120662783e-01,1.148958903812166560e-01,2.232043152232895122e-01,-3.062349296962985079e-02,1.043242045571182608e+00,1.121331767919771405e+00,1.000000000000000000e+00
3.950656759221095604e-01,2.482248249072502855e-01,2.953075038121056317e-01,9.349724010893130377e-02,9.760946907194668620e-01,1.171482639904536383e+00,1.000000000000000000e+00
4.557526283510532905e-01,3.873049882941743682e-01,3.611406774611266579e-01,2.240180079730046403e-01,9.068125980478324299e-01,1.215600253814356657e+00,1.000000000000000000e+00
5.096588752683752777e-01,5.313372143413441773e-01,4.205045008718438782e-01,3.601688726330503632e-01,8.357793370855290949e-01,1.253587472509064327e+00,1.000000000000000000e+00
5.566539625308848382e-01,6.795138603572554725e-01,4.732354552970357564e-01,5.011674998828442584e-01,7.633794656457468797e-01,1.285379272919661142e+00,1.000000000000000000e+00
5.966440569191850951e-01,8.310229520124509106e-01,5.192059308237043647e-01,6.462232575566851933e-01,6.899966169112095038e-01,1.310942427098616303e+00,1.000000000000000000e+00
6.295716793391652466e-01,9.850522670352886978e-01,5.583241400339058469e-01,7.945412730836383108e-01,6.160116291389494680e-01,1.330275033084137304e+00,1.000000000000000000e+00
6.554152643548613044e-01,1.140793338862829964e+00,5.905338570231248863e-01,9.453264311727291869e-01,5.418007263438386900e-01,1.343405900876750714e+00,1.000000000000000000e+00
6.741885516771927156e-01,1.297445362129040936e+00,6.158139865364323784e-01,1.097787293139156795e+00,4.677337579032907477e-01,1.350393799434418618e+00,1.000000000000000000e+00
6.859398159484624280e-01,1.454218982716327213e+00,6.341779687243074282e-01,1.251139920135319050e+00,3.941725045772964675e-01,1.351326571159108259e+00,1.000000000000000000e+00
6.907509418324456751e-01,1.610339956008474793e+00,6.456730257197813572e-01,1.404611583376489392e+00,3.214690579619436939e-01,1.346320120871237203e+00,1.000000000000000000e+00
6.887363520419840235e-01,1.765052657957560278e+00,6.503792568939027463e-01,1.557444345343838465e+00,2.499642798933020549e-01,1.335517286747217369e+00,1.000000000000000000e+00
6.800417965081421157e-01,1.917623434608208388e+00,6.484085902550394964e-01,1.708898496901445352e+00,1.799863477953048685e-01,1.319086601127535507e+00,1.000000000000000000e+00
6.658653734650800127e-01,2.030030752247955483e+00,6.399035980172104177e-01,1.858255836273060346e+00,1.225594436662585107e-01,1.010993144792450504e+00,0.000000000000000000e+00
6.524442564774094455e-01,1.881411734086946064e+00,6.260362568435154929e-01,1.968295637191261438e+00,1.304718728444712039e-01,-9.913370322351426900e-01,0.000000000000000000e+00
6.327488361742458212e-01,1.736114235124773808e+00,6.129077541433095577e-01,1.822806824590032626e+00,6.474357598772401134e-02,-9.658576946617698500e-01,0.000000000000000000e+00
6.070009353004586217e-01,1.594787482940871026e+00,5.936417438053241957e-01,1.680569573533554850e+00,1.339048080487360067e-03,-9.353981394024363238e-01,0.000000000000000000e+00
5.754477597825288226e-01,1.458048236782788054e+00,5.684552122776812544e-01,1.542219437605806487e+00,-5.947580194484469035e-02,-9.002074306771433720e-01,0.000000000000000000e+00
5.383601765638419412e-01,1.326478397268905152e+00,5.375899757725707273e-01,1.408360185905098927e+00,-1.174531061952460154e-01,-8.605529686503321507e-01,0.000000000000000000e+00
4.960309092236016015e-01,1.200622835273384093e+00,5.013109956490876540e-01,1.279561463091096529e+00,-1.723638990987426123e-01,-8.167188080863201360e-01,0.000000000000000000e+00
4.487726618987634697e-01,1.080987446320423873e+00,4.599046133722178298e-01,1.156356663997675227e+00,-2.239988684870787006e-01,-7.690039284698836353e-01,0.000000000000000000e+00
3.969161821720317285e-01,9.680374355787512153e-01,4.136767153380156437e-01,1.039241029005418149e+00,-2.721689949745370041e-01,-7.177204650743654879e-01,0.000000000000000000e+00
3.408082736772441446e-01,8.621958373106869411e-01,3.629508379955418973e-01,9.286699651574589209e-01,-3.167060787081328876e-01,-6.631919104631947004e-01,0.000000000000000000e+00
2.808097692070716800e-01,7.638422713991600554e-01,3.080662237824762228e-01,8.250575967918277742e-01,-3.574631531371479931e-01,-6.057512958675140835e-01,0.000000000000000000e+00
2.172934750877938415e-01,6.733119383566540384e-01,2.493758384241941128e-01,7.287755482584266087e-01,-3.943147860132716342e-01,-5.457393617938909314e-01,0.000000000000000000e+00
1.506420975131501916e-01,5.908948530180608838e-01,1.872443601263703017e-01,6.401519600950412725e-01,-4.271572683835664352e-01,-4.835027270826530721e-01,0.000000000000000000e+00
8.124616140531286390e-02,5.168353159402873098e-01,1.220461511199958243e-01,5.594707388601141140e-01,-4.559086928747966283e-01,-4.193920654619913702e-01,0.000000000000000000e+00
9.501932197515026296e-03,4.513316203806528870e-01,5.416322189644365293e-02,4.869710396657025986e-01,-4.805089230867672367e-01,-3.537602984256096317e-01,0.000000000000000000e+00
-6.419064928836780426e-02,3.945359916086573770e-01,-1.601680169950899998e-02,4.228469793274825528e-01,-5.009194564123190530e-01,-2.869608130059831952e-01,0.000000000000000000e+00
-1.394300089629004480e-01,3.465547542264614811e-01,-8.810269856720864823e-02,3.672475769547270952e-01,-5.171231830801186202e-01,-2.193457127220037051e-01,0.000000000000000000e+00
-2.158149489928344045e-01,3.074487221369602841e-01,-1.617016499478049207e-01,3.202769177466932016e-01,-5.291240446717389023e-01,-1.512641096517203243e-01,0.000000000000000000e+00
