x_t,y_t,x_t-1,y_t-1,a_x,a_y,direction
5.928190724592179439e-01,-6.474357537805105478e-01,4.630496124298733029e-01,-7.656274564818039696e-01,1.344052553234998060e+00,9.499308461087281330e-01,1.000000000000000000e+00
6.331872564498348677e-01,-5.143064281286526818e-01,5.250471306332044064e-01,-6.295540857895526310e-01,1.179027108598334594e+00,9.541158440645391980e-01,1.000000000000000000e+00
6.550699016687767662e-01,-3.814043211189988569e-01,5.674473507438040354e-01,-4.930326879407844753e-01,1.015527873866332476e+00,9.519393280559976800e-01,1.000000000000000000e+00
6.587271381256860625e-01,-2.493792121602875500e-01,5.904315150574862558e-01,-3.567442981576632866e-01,8.543294137037203972e-01,9.435386075921368132e-01,1.000000000000000000e+00
6.445036462197718530e-01,-1.188636324313327580e-01,5.942728478953841487e-01,-2.213552519206696267e-01,6.961795518099456181e-01,9.290789026046685217e-01,1.000000000000000000e+00
6.128252772632417633e-01,9.529905944356030847e-03,5.793333800290003666e-01,-8.751419700362646215e-02,5.417962213933168458e-01,9.087519746230338091e-01,1.000000000000000000e+00
5.641953416372627039e-01,1.352115270271071756e-01,5.460603990890139370e-01,4.415074795100045607e-02,3.918645254770352082e-01,8.827746545199868233e-01,1.000000000000000000e+00
4.991905894686456957e-01,2.576164446667435493e-01,4.949825508760483661e-01,1.730346772438318415e-01,2.470340173340667689e-01,8.513872761341426676e-01,1.000000000000000000e+00
4.184569097339324584e-01,3.762072437599245367e-01,4.267056177144035178e-01,2.985584142409423158e-01,1.079162100590994877e-01,8.148520253540891822e-01,1.000000000000000000e+00
3.227047745682846691e-01,4.904759813578634664e-01,3.419080010595113572e-01,4.201708507565592998e-01,-2.491767702116287619e-02,7.734512144741474415e-01,1.000000000000000000e+00
2.127044562780756876e-01,5.999461008652653415e-01,2.413359364844237243e-01,5.373511016960110798e-01,-1.509387287178937387e-01,7.274854918045131624e-01,1.000000000000000000e+00
8.928104512789471203e-02,7.041741536260222034e-01,1.257984699284606100e-01,6.496104680275462950e-01,-2.696620960727507121e-01,6.772719966386566703e-01,1.000000000000000000e+00
-4.669070360511116263e-02,8.027513232529943643e-01,-3.837775308260576654e-03,7.564942022332196148e-01,-3.806485064388029360e-01,6.231424697487609743e-01,1.000000000000000000e+00
-1.942916645430945999e-01,8.953047491227155152e-01,-1.466540108972243239e-01,8.575830714778714947e-01,-4.835055191304380995e-01,5.654413295966089770e-01,1.000000000000000000e+00
-3.525637501926398576e-01,9.814986465158426210e-01,-3.016848449263490051e-01,9.524947148258546825e-01,-5.778885255237120600e-01,5.045237244133152776e-01,1.000000000000000000e+00
-5.205154031285084137e-01,1.061035221935440864e+00,-4.679239621099264279e-01,1.040884791922130903e+00,-6.635014937686934955e-01,4.407535702180626624e-01,1.000000000000000000e+00
-6.971271436614544514e-01,1.133655383172790687e+00,-6.443298924355282953e-01,1.122447921632433010e+00,-7.400974595299858461e-01,3.745015847148834287e-01,1.000000000000000000e+00
-8.813571445737852228e-01,1.199139244709457319e+00,-8.298318380879159406e-01,1.196918410201211813e+00,-8.074787653930924902e-01,3.061433268289626697e-01,1.000000000000000000e+00
-1.072146804938606257e+00,1.257306430040249001e+00,-1.023335528803218875e+00,1.264070769531112415e+00,-8.654970527598672136e-01,2.360572514219653750e-01,1.000000000000000000e+00
-1.268426295600061149e+00,1.308016173469942256e+00,-1.223729076260673176e+00,1.323720027208977079e+00,-9.140530111982304584e-01,1.646227884613158388e-01,1.000000000000000000e+00
-1.469120049577109732e+00,1.351167224873089712e+00,-1.429888798708838449e+00,1.375721830896303954e+00,-9.530958913068141580e-01,9.221845561337663200e-02,1.000000000000000000e+00
-1.673152171456619541e+00,1.386697561806820245e+00,-1.640684987742937251e+00,1.419972350662378480e+00,-9.826227881989221258e-01,1.922001288745036132e-02,1.000000000000000000e+00
-1.879451740756469258e+00,1.414583914227637740e+00,-1.854987589993628117e+00,1.456407983761845770e+00,-1.002677703697987477e+00,-5.400133242119506405e-02,1.000000000000000000e+00
-2.086957985259241255e+00,1.434841107881298594e+00,-2.071671777448497842e+00,1.485004867241517035e+00,-1.013350396265118913e+00,-1.270806626528033778e-01,1.000000000000000000e+00
-2.294625301434831677e+00,1.447521233206781277e+00,-2.289623381198779839e+00,1.505778204600132009e+00,-1.014775028544873337e+00,-1.996610211749203778e-01,1.000000000000000000e+00
-2.501428100278468403e+00,1.452712647318259664e+00,-2.507744164577817791e+00,1.518781413516395951e+00,-1.007128623215127750e+00,-2.713950113198533853e-01,1.000000000000000000e+00
