x_t,y_t,x_t-1,y_t-1,a_x,a_y,direction
2.957188043318150772e-01,-5.252023195552752988e-01,3.416509569592013351e-01,-4.430137341881782431e-01,-6.892986944006308514e-01,-4.350505443136737371e-01,0.000000000000000000e+00
1.887306092966736792e-01,-5.892102265315137810e-01,2.363981359720322695e-01,-5.228239180153753107e-01,-7.062743088218915721e-01,-3.297853600964600895e-01,0.000000000000000000e+00
8.111662525774310240e-02,-6.357068262809741910e-01,1.299756205503182216e-01,-5.854637662421617872e-01,-7.153082792649314570e-01,-2.247243409786771062e-01,0.000000000000000000e+00
-2.658089151760865618e-02,-6.648116826649399513e-01,2.293062486445339096e-02,-6.309665812685781860e-01,-7.165141685779204961e-01,-1.203806584339665170e-01,0.000000000000000000e+00
-1.338300644149959251e-01,-6.767276029153982408e-01,-8.419746189446938867e-02,-6.594493714843374654e-01,-7.100418187646057033e-01,-1.725374024620028590e-02,0.000000000000000000e+00
-2.401118084424913035e-01,-6.717379826353624406e-01,-1.908795753079101098e-01,-6.711106094662057098e-01,-6.960758913299143202e-01,8.417291476415193763e-02,0.000000000000000000e+00
-3.449221312264392214e-01,-6.502038068825823913e-01,-2.965993749465305473e-01,-6.662276337243685509e-01,-6.748342652499068617e-01,1.834338001056635969e-01,0.000000000000000000e+00
-4.477743139137715933e-01,-6.125603289448036115e-01,-4.008555331999323346e-01,-6.451537138828115081e-01,-6.465663032866177939e-01,2.800833353410583926e-01,0.000000000000000000e+00
-5.482009636337100700e-01,-5.593134495714999765e-01,-5.031639046478693089e-01,-6.083148004400363851e-01,-6.115509978028572657e-01,3.736976632316290070e-01,0.000000000000000000e+00
-6.457559299701751687e-01,-4.910358204486843792e-01,-6.030595676699510577e-01,-5.562059813884786541e-01,-5.700950076033072245e-01,4.638763041713123148e-01,0.000000000000000000e+00
-7.400160787159617559e-01,-4.083626965876695492e-01,-7.000987307850699004e-01,-4.893876689708315797e-01,-5.225305976357809135e-01,5.502436626051331325e-01,0.000000000000000000e+00
-8.305829170162538633e-01,-3.119875630438174730e-01,-7.938604970271924133e-01,-4.084815407168527202e-01,-4.692134936286106450e-01,6.324503809613324368e-01,0.000000000000000000e+00
-9.170840648579600130e-01,-2.026575619865717548e-01,-8.839484804962367548e-01,-3.141662596334662272e-01,-4.105206639192067741e-01,7.101745374658618992e-01,0.000000000000000000e+00
-9.991745687181737834e-01,-8.116874660713897793e-02,-9.699922700671913534e-01,-2.071729990132961385e-01,-3.468480408428808448e-01,7.831226850490111691e-01,0.000000000000000000e+00
-1.076538054045473647e+00,5.163881132438079280e-02,-1.051648736092908765e+00,-8.828079778189473759e-02,-2.786081941030447151e-01,8.510307293916764548e-01,0.000000000000000000e+00
-1.148887714107406532e+00,1.948860332536593021e-01,-1.128603176791883600e+00,4.168822737758796221e-02,-2.062279685323895884e-01,9.136646449896250743e-01,0.000000000000000000e+00
-1.215967133592201321e+00,3.476599379395313161e-01,-1.200570301867390999e+00,1.818737867005922881e-01,-1.301460985837512574e-01,9.708210289338796706e-01,0.000000000000000000e+00
-1.277550946198353410e+00,5.090188108888884511e-01,-1.267295051754567137e+00,3.313824123472508543e-01,-5.081081175765397168e-02,1.022327492910271918e+00,0.000000000000000000e+00
-1.333445326278299259e+00,6.779974123788139462e-01,-1.328553251733110896e+00,4.892925173495165647e-01,3.132256701410592037e-02,1.068042894707847967e+00,0.000000000000000000e+00
-1.383488315418048620e+00,8.536121976580194337e-01,-1.384152100971490551e+00,6.546594923207955663e-01,1.157939982542399437e-01,1.107857411289940863e+00,0.000000000000000000e+00
-1.427549985629740670e+00,1.034866523385238768e+00,-1.433930497379845459e+00,8.265208140845713425e-01,2.021410866167467346e-01,1.141692456221267138e+00,0.000000000000000000e+00
-1.465532441605096770e+00,1.220755814946214768e+00,-1.477759199939693957e+00,1.003901140834146055e+00,2.899014042244846823e-01,1.169500444954738150e+00,0.000000000000000000e+00
-1.497369665221369051e+00,1.410272669988170469e+00,-1.515540830945471873e+00,1.185817369007128308e+00,3.786147679324290971e-01,1.191264412161216368e+00,0.000000000000000000e+00
-1.523027206204481176e+00,1.602411874315407658e+00,-1.547209721332625243e+00,1.371283627740646605e+00,4.678254602221690317e-01,1.206997485930442204e+00,0.000000000000000000e+00
-1.542501723533758362e+00,1.796175307195899462e+00,-1.572731602976311649e+00,1.559316187560820133e+00,5.570843839155317223e-01,1.216742224280082274e+00,0.000000000000000000e+00
-1.555820382816230918e+00,1.990576714129864477e+00,-1.592103152520863762e+00,1.748938260846873316e+00,6.459511414163123799e-01,1.220569819979285375e+00,0.000000000000000000e+00
-1.563040115463556701e+00,2.184646326220658796e+00,-1.605351391940361694e+00,1.939184672590002156e+00,7.339960297453966831e-01,1.218579180222348457e+00,0.000000000000000000e+00
