x_t,y_t,x_t-1,y_t-1,a_x,a_y,direction
-4.694090554084537348e-01,-1.163409730601107306e+00,-3.659236706198129574e-01,-1.164158480404788421e+00,-9.879074408320711598e-01,6.699791283593600211e-01,0.000000000000000000e+00
-5.860733915620128798e-01,-1.069523415586037141e+00,-4.822440113208679158e-01,-1.099318327866929623e+00,-9.527448060320561352e-01,7.873216454783354967e-01,0.000000000000000000e+00
-6.989507706332618309e-01,-9.544689344101365824e-01,-5.953855043377915823e-01,-1.014552539958464283e+00,-9.121205083781390721e-01,8.998714556531693942e-01,0.000000000000000000e+00
-8.075608373582348065e-01,-8.192339675565043500e-01,-7.048543927489718808e-01,-9.106749540961428524e-01,-8.663432357105528281e-01,1.007169830722971060e+00,0.000000000000000000e+00
-9.114538042915890648e-01,-6.648858928399047352e-01,-8.101848262908617482e-01,-7.885773031628486862e-01,-8.157409020075631068e-01,1.108793024980045727e+00,0.000000000000000000e+00
-1.010212057891785475e+00,-4.925649445362375589e-01,-9.109405994804131712e-01,-6.492232752259000650e-01,-7.606586504055725673e-01,1.204353665195721179e+00,0.000000000000000000e+00
-1.103451574247241718e+00,-3.034771499598274414e-01,-1.006716709202264193e+00,-4.936423372185914094e-01,-7.014568111369546832e-01,1.293501933916312296e+00,0.000000000000000000e+00
-1.190823141261726725e+00,-9.888708269181230304e-02,-1.097140727685057549e+00,-3.229233576892459601e-01,-6.385088253360896582e-01,1.375926544317717992e+00,0.000000000000000000e+00
-1.272013385133407448e+00,1.198895282145313740e-01,-1.181873987781231872e+00,-1.382080640126803484e-01,-5.721991456142527799e-01,1.451355505966998694e+00,0.000000000000000000e+00
-1.346745599968579787e+00,3.514932937992942263e-01,-1.260612578450097887e+00,5.931563043036243432e-02,-5.029211242016806693e-01,1.519556681882308968e+00,0.000000000000000000e+00
-1.414780380363351853e+00,5.945287265452686709e-01,-1.333088149320218685e+00,2.684203936667158286e-01,-4.310748993011231933e-01,1.580338138301384143e+00,0.000000000000000000e+00
-1.440418240955466445e+00,7.343744229368074361e-01,-1.399068524169402972e+00,4.878463019375920418e-01,2.373487335724128178e-02,1.031684790134953955e+00,1.000000000000000000e+00
-1.354488777664827115e+00,5.495330176929018595e-01,-1.423932213629166998e+00,6.141067759836129625e-01,1.220564960245704711e+00,-6.946561398085380201e-01,1.000000000000000000e+00
-1.265020926267161228e+00,3.834355532056647475e-01,-1.340597510913770662e+00,4.472216729620213105e-01,1.258522752887820673e+00,-5.949957838729815762e-01,1.000000000000000000e+00
-1.172525567065882290e+00,2.365267528498958549e-01,-1.253831266679333645e+00,2.972596423444701652e-01,1.291000115448395658e+00,-4.929708616810121180e-01,1.000000000000000000e+00
-1.077518318813707188e+00,1.091480207484480103e-01,-1.164128934482502542e+00,1.646222051328241620e-01,1.317946216568452122e+00,-3.891307152070694886e-01,1.000000000000000000e+00
-9.805169059333287418e-01,1.537817031215996718e-03,-1.071990563245109662e+00,4.961759996084120355e-02,1.339338467831469259e+00,-2.840226911971128199e-01,1.000000000000000000e+00
-8.820385677638119537e-01,-8.616746756165917509e-02,-9.779182439753080214e-01,-4.753887810113701512e-02,1.355182072935638082e+00,-1.781894861867878710e-01,1.000000000000000000e+00
-7.825975217511358384e-01,-1.539321519751654099e-01,-8.824135972454021370e-01,-1.267240879057599523e-01,1.365509449012054066e+00,-7.216656724763509390e-02,1.000000000000000000e+00
-6.827024919985709150e-01,-2.018194363809587555e-01,-7.859753129849079700e-01,-1.879058146116951156e-01,1.370379525482007921e+00,3.352032034761837781e-02,1.000000000000000000e+00
-5.828543140436224235e-01,-2.299891232950992126e-01,-6.890967536598144871e-01,-2.311411188496159952e-01,1.369876926342217693e+00,1.383575480001369984e-01,1.000000000000000000e+00
-4.835436261367434541e-01,-2.386949084547720368e-01,-5.922636313766451721e-01,-2.565742792205243927e-01,1.364111042223596471e+00,2.418458913494323237e-01,1.000000000000000000e+00
-3.852486566666864509e-01,-2.282812633532817215e-01,-4.959517688762450360e-01,-2.644343463485508972e-01,1.353214998985403428e+00,3.435027014006851731e-01,1.000000000000000000e+00
-2.884331167120809947e-01,-1.991799329071718971e-01,-4.006249537709253850e-01,-2.550323282601290598e-01,1.337344529981558283e+00,4.428639508430621263e-01,1.000000000000000000e+00
-1.935442060025721611e-01,-1.519060731569559786e-01,-3.067328947333998745e-01,-2.287580282830434242e-01,1.316676759468087266e+00,5.394861479684041061e-01,1.000000000000000000e+00
-1.010107398496825487e-01,-8.705405517958522688e-02,-2.147092876707210607e-01,-1.860765579477967890e-01,1.291408904909506772e+00,6.329481114024565480e-01,1.000000000000000000e+00
-1.124140386155969389e-02,-5.292962513134216555e-03,-1.249699992150903188e-01,-1.275245485263661327e-01,1.261756906186785709e+00,7.228525996811624443e-01,1.000000000000000000e+00
7.537685750893816095e-02,9.263818964019174262e-02,-3.791137413993932864e-02,-5.370608585673944391e-02,1.227953989910265387e+00,8.088277905378538080e-01,1.000000000000000000e+00
1.584803133126307662e-01,2.059354843593960704e-01,4.609132743193503773e-02,3.471160602655590233e-02,1.190249177197035158e+00,8.905286056093661973e-01,1.000000000000000000e+00
2.377297748684027157e-01,3.337353523769892583e-01,1.266853579171363930e-01,1.370027062069115176e-01,1.148905743384336819e+00,9.676378771153986147e-01,1.000000000000000000e+00
3.128117772591664236e-01,4.751200106680544266e-01,2.035417709121525864e-01,2.523875363109612802e-01,1.104199638218611890e+00,1.039867353912184766e+00,1.000000000000000000e+00
3.834396106733191645e-01,6.291230597154952031e-01,2.763565670123924178e-01,3.800374707693280896e-01,1.056417875084313840e+00,1.106958545163786223e+00,1.000000000000000000e+00
